Product,Channel,Week,Horizon,Actual,Predicted,APE
Energy Drink 350ml,Supermarkets,2026-01-19,1,4.247,4.070127960785917,0.04164634782530799
Energy Drink 350ml,Supermarkets,2026-01-26,2,4.573,5.294525432972544,0.15777945177619587
Energy Drink 350ml,Supermarkets,2026-02-02,3,5.445,5.367110372458416,0.014304798446571882
Energy Drink 350ml,Supermarkets,2026-02-09,4,3.163,6.08048449127334,0.9223789096659311
Energy Drink 350ml,Supermarkets,2026-02-16,5,4.642,5.447514653421864,0.17352749966003098
Energy Drink 350ml,Supermarkets,2026-02-23,6,6.096,6.402843699765866,0.050335252586264166
Energy Drink 350ml,Supermarkets,2026-03-02,7,5.575,5.450638786841106,0.02230694406437569
Energy Drink 350ml,Supermarkets,2026-03-09,8,5.172,6.317518650975393,0.221484657961213
Energy Drink 350ml,Supermarkets,2026-03-16,9,6.254,5.8634108568058485,0.06245429216407916
Energy Drink 350ml,Supermarkets,2026-03-23,10,6.289,5.748655725126448,0.08591894973343166
Energy Drink 350ml,Supermarkets,2026-03-30,11,6.569,7.381326265499535,0.12366056713343505
Energy Drink 350ml,Supermarkets,2026-04-06,12,6.047,5.180939027133846,0.1432215929991986
Energy Drink 350ml,Supermarkets,2026-04-13,13,7.648,5.571723361085348,0.27147968605055595
Energy Drink 350ml,Supermarkets,2026-04-20,14,4.944,5.98618513759316,0.21079796472353557
Energy Drink 350ml,Supermarkets,2026-04-27,15,3.988,5.656788300998528,0.4184524325472738
Energy Drink 350ml,Supermarkets,2026-05-04,16,6.413,6.5348529833534466,0.01900093300381199
Energy Drink 350ml,Supermarkets,2026-05-11,17,2.684,6.313533763317761,1.3522853067502834
Energy Drink 350ml,Supermarkets,2026-05-18,18,4.98,6.631503234848289,0.3316271555920257
Energy Drink 350ml,Supermarkets,2026-05-25,19,7.509,5.71382940404251,0.23906919642528834
Energy Drink 350ml,Supermarkets,2026-06-01,20,3.691,5.76710364601467,0.5624772814995043
Energy Drink 350ml,Supermarkets,2026-06-08,21,5.12,6.026583386935869,0.17706706776091183
Energy Drink 350ml,Supermarkets,2026-06-15,22,5.425,6.60945824083024,0.21833331628207198
Energy Drink 350ml,Supermarkets,2026-06-22,23,4.892,5.92607123640691,0.21138005650182132
Energy Drink 350ml,Traditional,2026-01-19,1,1.513,2.4176846110958046,0.59794091942882
Energy Drink 350ml,Traditional,2026-01-26,2,3.073,1.919919525566761,0.37522957189496875
Energy Drink 350ml,Traditional,2026-02-02,3,2.224,2.7554101113197884,0.2389433953776026
Energy Drink 350ml,Traditional,2026-02-09,4,2.643,3.153550706095466,0.1931709065817126
Energy Drink 350ml,Traditional,2026-02-16,5,3.019,2.948239477422433,0.02343839767392081
Energy Drink 350ml,Traditional,2026-02-23,6,3.455,2.8634793009404764,0.17120714878712695
Energy Drink 350ml,Traditional,2026-03-02,7,3.477,4.0014729507442555,0.15084065307571343
Energy Drink 350ml,Traditional,2026-03-09,8,3.053,3.240023153966386,0.061258812304744927
Energy Drink 350ml,Traditional,2026-03-16,9,3.517,3.1427975187524146,0.10639820336866229
Energy Drink 350ml,Traditional,2026-03-23,10,2.968,3.4559394742112004,0.1644000923892185
Energy Drink 350ml,Traditional,2026-03-30,11,4.146,3.1236721366133677,0.24658173260652005
Energy Drink 350ml,Traditional,2026-04-06,12,3.486,3.402083603066185,0.02407240302174843
Energy Drink 350ml,Traditional,2026-04-13,13,3.301,3.4156764925995935,0.034739925052891044
Energy Drink 350ml,Traditional,2026-04-20,14,3.463,3.6887225766489986,0.06518122340427332
Energy Drink 350ml,Traditional,2026-04-27,15,3.218,3.384135276516176,0.051626872752074546
Energy Drink 350ml,Traditional,2026-05-04,16,3.311,2.896925321959802,0.12506030747212263
Energy Drink 350ml,Traditional,2026-05-11,17,3.082,2.998517010060411,0.02708727772212493
Energy Drink 350ml,Traditional,2026-05-18,18,3.928,3.031445717096481,0.22824701703246408
Energy Drink 350ml,Traditional,2026-05-25,19,3.201,2.941448912274355,0.08108437604674947
Energy Drink 350ml,Traditional,2026-06-01,20,3.273,2.731054440249802,0.16558067820048833
Energy Drink 350ml,Traditional,2026-06-08,21,2.208,2.881678485526139,0.30510800974915697
Energy Drink 350ml,Traditional,2026-06-15,22,3.875,2.9478685354156373,0.23925973279596457
Energy Drink 350ml,Traditional,2026-06-22,23,3.526,2.721680765284266,0.22811095709464946
Flavored Water 500ml,E-commerce,2026-01-19,1,2.601,2.7290338444003046,0.049224853671781865
Flavored Water 500ml,E-commerce,2026-01-26,2,0.232,1.8012684466718207,6.7640881322061235
Flavored Water 500ml,E-commerce,2026-02-02,3,0.941,2.6905958482604975,1.8592942064404865
Flavored Water 500ml,E-commerce,2026-02-09,4,3.348,1.712698409406483,0.4884413353027231
Flavored Water 500ml,E-commerce,2026-02-16,5,2.332,2.3761809932211695,0.018945537401873776
Flavored Water 500ml,E-commerce,2026-02-23,6,4.598,3.3587887365704407,0.2695109315853761
Flavored Water 500ml,E-commerce,2026-03-02,7,0.228,2.134306867575365,8.360995033225285
Flavored Water 500ml,E-commerce,2026-03-09,8,0.307,2.797060489001726,8.110946218246664
Flavored Water 500ml,E-commerce,2026-03-16,9,1.731,2.7568233510686886,0.5926189203169777
Flavored Water 500ml,E-commerce,2026-03-23,10,0.387,1.6045697082194308,3.146174956639356
Flavored Water 500ml,E-commerce,2026-03-30,11,0.805,2.7742014263995207,2.446212952049094
Flavored Water 500ml,E-commerce,2026-04-06,12,2.56,3.0366148627617147,0.18617768076629476
Flavored Water 500ml,E-commerce,2026-04-13,13,1.312,2.5953905770473993,0.9781940373836884
Flavored Water 500ml,E-commerce,2026-04-20,14,0.927,2.9768371562094043,2.2112590681870596
Flavored Water 500ml,E-commerce,2026-04-27,15,4.335,3.835852139978928,0.11514368166576054
Flavored Water 500ml,E-commerce,2026-05-04,16,2.001,2.912839956905429,0.45569213238652134
Flavored Water 500ml,E-commerce,2026-05-11,17,2.286,3.338086704473387,0.4602304044065559
Flavored Water 500ml,E-commerce,2026-05-18,18,3.193,3.3014025353851437,0.03395005805986334
Flavored Water 500ml,E-commerce,2026-05-25,19,2.505,3.3510696833516302,0.33775236860344526
Flavored Water 500ml,E-commerce,2026-06-01,20,1.865,2.9387711801786014,0.575748622079679
Flavored Water 500ml,E-commerce,2026-06-08,21,3.303,3.034367280355219,0.0813299181485864
Flavored Water 500ml,E-commerce,2026-06-15,22,3.527,2.984954809967867,0.1536844882427369
Flavored Water 500ml,E-commerce,2026-06-22,23,4.081,2.624331052529873,0.35693921770892606
Flavored Water 500ml,Supermarkets,2026-01-19,1,6.57,6.242036009150664,0.04991841565438909
Flavored Water 500ml,Supermarkets,2026-01-26,2,2.779,5.82643202714604,1.0965930288398849
Flavored Water 500ml,Supermarkets,2026-02-02,3,3.466,6.999485761701279,1.0194707910274894
Flavored Water 500ml,Supermarkets,2026-02-09,4,6.134,6.163277634085754,0.004773008491319406
Flavored Water 500ml,Supermarkets,2026-02-16,5,6.362,6.8092130662674935,0.07029441469152678
Flavored Water 500ml,Supermarkets,2026-02-23,6,4.276,5.625499830898103,0.31559865081807836
Flavored Water 500ml,Supermarkets,2026-03-02,7,1.965,9.498764693679727,3.8339769433484614
Flavored Water 500ml,Supermarkets,2026-03-09,8,6.05,9.030189998781458,0.49259338822834015
Flavored Water 500ml,Supermarkets,2026-03-16,9,9.049,8.602823579977589,0.04930671013619306
Flavored Water 500ml,Supermarkets,2026-03-23,10,6.825,9.247417638216929,0.35493298728453165
Flavored Water 500ml,Supermarkets,2026-03-30,11,5.932,8.73564859174206,0.4726312528223295
Flavored Water 500ml,Supermarkets,2026-04-06,12,4.491,8.744939040493081,0.9472142152066537
Flavored Water 500ml,Supermarkets,2026-04-13,13,5.906,7.835092074400457,0.32663258963773406
Flavored Water 500ml,Supermarkets,2026-04-20,14,7.643,7.9238936280181305,0.03675175036217855
Flavored Water 500ml,Supermarkets,2026-04-27,15,4.676,8.232765347424396,0.7606427175843445
Flavored Water 500ml,Supermarkets,2026-05-04,16,9.381,8.529448064584509,0.0907741110132706
Flavored Water 500ml,Supermarkets,2026-05-11,17,8.831,9.268925335934838,0.049589552251708635
Flavored Water 500ml,Supermarkets,2026-05-18,18,5.823,8.283234040464116,0.4225028405399477
Flavored Water 500ml,Supermarkets,2026-05-25,19,5.213,8.295475985881517,0.591305579490028
Flavored Water 500ml,Supermarkets,2026-06-01,20,5.748,7.8437743670961675,0.36460931925820583
Flavored Water 500ml,Supermarkets,2026-06-08,21,4.353,8.317372927730588,0.9107220141811598
Flavored Water 500ml,Supermarkets,2026-06-15,22,5.189,8.691680453198844,0.6750203224511165
Flavored Water 500ml,Supermarkets,2026-06-22,23,5.217,8.253634106719456,0.58206519201063
Flavored Water 500ml,Traditional,2026-01-19,1,4.012,3.9866851926144005,0.006309772528813337
Flavored Water 500ml,Traditional,2026-01-26,2,4.499,3.31009736006015,0.26425931094462096
Flavored Water 500ml,Traditional,2026-02-02,3,1.791,3.376084691040235,0.8850277448577527
Flavored Water 500ml,Traditional,2026-02-09,4,0.904,3.7312547049221,3.127494142612943
Flavored Water 500ml,Traditional,2026-02-16,5,3.392,3.4772227430149303,0.025124629426571458
Flavored Water 500ml,Traditional,2026-02-23,6,3.607,3.2362213849415005,0.10279418216204594
Flavored Water 500ml,Traditional,2026-03-02,7,5.112,3.9539753730318346,0.22653063907827964
Flavored Water 500ml,Traditional,2026-03-09,8,4.224,4.032748011744466,0.0452774593407989
Flavored Water 500ml,Traditional,2026-03-16,9,5.985,3.7834865233916073,0.36783850904066717
Flavored Water 500ml,Traditional,2026-03-23,10,2.277,3.2791447161815537,0.4401162565575553
Flavored Water 500ml,Traditional,2026-03-30,11,3.777,4.116646727965378,0.0899250007851146
Flavored Water 500ml,Traditional,2026-04-06,12,3.715,4.182637870380481,0.12587829619932203
Flavored Water 500ml,Traditional,2026-04-13,13,4.069,3.643594939785045,0.10454781524083431
Flavored Water 500ml,Traditional,2026-04-20,14,4.628,4.085428018266217,0.11723681541352265
Flavored Water 500ml,Traditional,2026-04-27,15,4.118,4.126795944619377,0.002135974895428996
Flavored Water 500ml,Traditional,2026-05-04,16,4.25,4.759569957841083,0.11989881360966655
Flavored Water 500ml,Traditional,2026-05-11,17,2.729,4.043975392579331,0.48185247071430237
Flavored Water 500ml,Traditional,2026-05-18,18,4.497,4.302443515605479,0.043263616721040794
Flavored Water 500ml,Traditional,2026-05-25,19,4.088,4.1346577231197825,0.011413337358068112
Flavored Water 500ml,Traditional,2026-06-01,20,3.485,4.3889093895287346,0.25937141736836006
Flavored Water 500ml,Traditional,2026-06-08,21,2.938,3.525035119139976,0.19980773285907957
Flavored Water 500ml,Traditional,2026-06-15,22,3.013,4.093394274738809,0.3585775886952568
Flavored Water 500ml,Traditional,2026-06-22,23,2.328,4.575123516663694,0.9652592425531331
Natural Juice 1L,E-commerce,2026-01-19,1,1.805,1.6925188485275884,0.06231642740853826
Natural Juice 1L,E-commerce,2026-01-26,2,2.401,1.6276724816260952,0.3220855969903809
Natural Juice 1L,E-commerce,2026-02-02,3,3.163,2.5344458066472586,0.1987208957801901
Natural Juice 1L,E-commerce,2026-02-09,4,1.164,2.8753725649606285,1.4702513444678942
Natural Juice 1L,E-commerce,2026-02-16,5,2.942,3.0343420044122267,0.03138749300211642
Natural Juice 1L,E-commerce,2026-02-23,6,2.858,2.0831113929478233,0.271129673566192
Natural Juice 1L,E-commerce,2026-03-02,7,2.48,2.7497541422356306,0.10877183154662527
Natural Juice 1L,E-commerce,2026-03-09,8,2.714,2.3432762149168855,0.13659682574912102
Natural Juice 1L,E-commerce,2026-03-16,9,1.755,2.719152475039533,0.5493746296521556
Natural Juice 1L,E-commerce,2026-03-23,10,1.699,3.694252158417136,1.1743685452720045
Natural Juice 1L,E-commerce,2026-03-30,11,2.456,4.501586496765893,0.8328935247418131
Natural Juice 1L,E-commerce,2026-04-06,12,1.87,4.427446380186171,1.3676183851262946
Natural Juice 1L,E-commerce,2026-04-13,13,7.077,4.411273682873469,0.37667462443500505
Natural Juice 1L,E-commerce,2026-04-20,14,5.22,3.2774862194915,0.37212907672576623
Natural Juice 1L,E-commerce,2026-04-27,15,2.306,3.2546816284368907,0.41139706350255445
Natural Juice 1L,E-commerce,2026-05-04,16,2.402,3.0106756095818454,0.25340366760276656
Natural Juice 1L,E-commerce,2026-05-11,17,1.581,3.1474650359086356,0.9908064743255127
Natural Juice 1L,E-commerce,2026-05-18,18,1.443,4.9356524233428765,2.420410549787163
Natural Juice 1L,E-commerce,2026-05-25,19,2.743,3.4547555275510664,0.25948068813381936
Natural Juice 1L,E-commerce,2026-06-01,20,3.349,2.430951509601116,0.274126154194949
Natural Juice 1L,E-commerce,2026-06-08,21,2.416,3.505003419425683,0.4507464484377827
Natural Juice 1L,E-commerce,2026-06-15,22,3.979,2.6743311253090853,0.3278886340012352
Natural Juice 1L,E-commerce,2026-06-22,23,1.245,3.48655500927674,1.8004457905837266
Natural Juice 1L,Supermarkets,2026-01-19,1,9.938,8.185173200961291,0.17637621242088042
Natural Juice 1L,Supermarkets,2026-01-26,2,7.17,7.344306903172452,0.024310586216520505
Natural Juice 1L,Supermarkets,2026-02-02,3,8.212,6.771892236969276,0.17536626437295716
Natural Juice 1L,Supermarkets,2026-02-09,4,9.601,7.7587253434691,0.1918836221779919
Natural Juice 1L,Supermarkets,2026-02-16,5,12.011,9.824483841792864,0.18204280727725716
Natural Juice 1L,Supermarkets,2026-02-23,6,5.709,9.695184827327756,0.6982282058727897
Natural Juice 1L,Supermarkets,2026-03-02,7,11.204,9.434892131743775,0.15789966692754603
Natural Juice 1L,Supermarkets,2026-03-09,8,5.196,8.73558975115387,0.6812143477971269
Natural Juice 1L,Supermarkets,2026-03-16,9,9.545,8.558754330755333,0.10332589515397245
Natural Juice 1L,Supermarkets,2026-03-23,10,13.609,8.847343303448639,0.34989027089068714
Natural Juice 1L,Supermarkets,2026-03-30,11,8.919,10.050244799208665,0.12683538504413772
Natural Juice 1L,Supermarkets,2026-04-06,12,7.268,10.420177757989013,0.4337063508515428
Natural Juice 1L,Supermarkets,2026-04-13,13,8.649,9.165420265702338,0.05970866755721338
Natural Juice 1L,Supermarkets,2026-04-20,14,8.166,9.782822077732636,0.19799437640615178
Natural Juice 1L,Supermarkets,2026-04-27,15,3.26,11.287496902087506,2.4624223626035295
Natural Juice 1L,Supermarkets,2026-05-04,16,12.598,9.787732226669114,0.22307253320613485
Natural Juice 1L,Supermarkets,2026-05-11,17,7.442,10.545026018264153,0.4169613031798109
Natural Juice 1L,Supermarkets,2026-05-18,18,8.187,9.431909676814978,0.15205932292842056
Natural Juice 1L,Supermarkets,2026-05-25,19,10.762,11.429019698486549,0.061979158008413714
Natural Juice 1L,Supermarkets,2026-06-01,20,10.99,10.300302874835964,0.06275679027880221
Natural Juice 1L,Supermarkets,2026-06-08,21,6.869,10.766434820488954,0.5673947911615889
Natural Juice 1L,Supermarkets,2026-06-15,22,8.443,10.14373375787164,0.20143713820580844
Natural Juice 1L,Supermarkets,2026-06-22,23,6.546,11.167990773085531,0.7060786393347893
Natural Juice 1L,Traditional,2026-01-19,1,2.411,5.385893968341358,1.2338838524850093
Natural Juice 1L,Traditional,2026-01-26,2,4.776,5.042711528079657,0.05584412229473561
Natural Juice 1L,Traditional,2026-02-02,3,4.81,5.511352968680472,0.14581142800009828
Natural Juice 1L,Traditional,2026-02-09,4,4.532,5.476524928009605,0.2084123848211837
Natural Juice 1L,Traditional,2026-02-16,5,5.763,4.8444436757581055,0.15938856918998687
Natural Juice 1L,Traditional,2026-02-23,6,5.673,4.553479510871848,0.19734188068537842
Natural Juice 1L,Traditional,2026-03-02,7,4.719,6.796282898335031,0.44019557074274857
Natural Juice 1L,Traditional,2026-03-09,8,3.709,5.524602205843909,0.4895125925704796
Natural Juice 1L,Traditional,2026-03-16,9,8.593,5.577447469709442,0.35093128480048386
Natural Juice 1L,Traditional,2026-03-23,10,4.971,6.110231774324638,0.22917557318942625
Natural Juice 1L,Traditional,2026-03-30,11,9.39,6.378926097344796,0.3206681472476256
Natural Juice 1L,Traditional,2026-04-06,12,8.141,6.119564098659845,0.24830314474145126
Natural Juice 1L,Traditional,2026-04-13,13,5.282,6.423926156516,0.21619200236955696
Natural Juice 1L,Traditional,2026-04-20,14,6.384,6.894968080091197,0.08003885966340803
Natural Juice 1L,Traditional,2026-04-27,15,6.571,6.058088862981652,0.07805678542358054
Natural Juice 1L,Traditional,2026-05-04,16,5.468,5.088654696152505,0.06937551277386514
Natural Juice 1L,Traditional,2026-05-11,17,7.22,6.608565196745505,0.08468626083857271
Natural Juice 1L,Traditional,2026-05-18,18,5.462,6.302059004059382,0.15380062322581148
Natural Juice 1L,Traditional,2026-05-25,19,6.747,5.91931589111698,0.12267438993375124
Natural Juice 1L,Traditional,2026-06-01,20,4.911,4.502158503003432,0.08325015210681476
Natural Juice 1L,Traditional,2026-06-08,21,4.35,5.4367494291181515,0.2498274549696901
Natural Juice 1L,Traditional,2026-06-15,22,5.386,5.566965672208586,0.033599270740547006
Natural Juice 1L,Traditional,2026-06-22,23,4.858,5.227511117355919,0.07606239550348269
Whole Grain Crackers 200g,E-commerce,2026-01-19,1,0.863,0.954678491280706,0.1062323189811194
Whole Grain Crackers 200g,E-commerce,2026-01-26,2,0.945,0.9809820942729932,0.038076290235971706
Whole Grain Crackers 200g,E-commerce,2026-02-02,3,1.189,0.8794592494663314,0.26033704838828314
Whole Grain Crackers 200g,E-commerce,2026-02-09,4,1.301,0.9029142318086989,0.30598444903251426
Whole Grain Crackers 200g,E-commerce,2026-02-16,5,0.827,1.062912046050066,0.28526244987916094
Whole Grain Crackers 200g,E-commerce,2026-02-23,6,0.775,0.9940564255237684,0.28265345228873334
Whole Grain Crackers 200g,E-commerce,2026-03-02,7,0.859,0.9588954599798929,0.11629273571582412
Whole Grain Crackers 200g,E-commerce,2026-03-09,8,0.968,0.9673592595657253,0.0006619219362341372
Whole Grain Crackers 200g,E-commerce,2026-03-16,9,0.683,1.060756145250837,0.5530836680100101
Whole Grain Crackers 200g,E-commerce,2026-03-23,10,1.308,0.9770652146520464,0.2530082456788636
Whole Grain Crackers 200g,E-commerce,2026-03-30,11,0.721,1.020031301676607,0.41474521730458663
Whole Grain Crackers 200g,E-commerce,2026-04-06,12,0.751,0.9679175204572599,0.28883824295240995
Whole Grain Crackers 200g,E-commerce,2026-04-13,13,0.856,1.0537667667222672,0.23103594243255518
Whole Grain Crackers 200g,E-commerce,2026-04-20,14,0.873,0.9183607308764725,0.05195960008759739
Whole Grain Crackers 200g,E-commerce,2026-04-27,15,1.062,1.0091246836130705,0.049788433509349854
Whole Grain Crackers 200g,E-commerce,2026-05-04,16,0.777,0.8681549433722967,0.11731652943667527
Whole Grain Crackers 200g,E-commerce,2026-05-11,17,1.045,0.8854335915560166,0.15269512769759166
Whole Grain Crackers 200g,E-commerce,2026-05-18,18,1.193,0.906690464040333,0.23999122880106202
