Product,Channel,Week,Horizon,Actual,Predicted,APE
Flavored Water 500ml,E-commerce,2026-05-11,17,2.286,3.4201078396977294,0.49611016609699443
Flavored Water 500ml,E-commerce,2026-05-18,18,3.193,3.419313766038159,0.07087809772569963
Flavored Water 500ml,E-commerce,2026-05-25,19,2.505,3.620222524412587,0.445198612539955
Flavored Water 500ml,E-commerce,2026-06-01,20,1.865,3.2406266688311502,0.7376014310086597
Flavored Water 500ml,E-commerce,2026-06-08,21,3.303,3.224835650755308,0.023664653116770195
Flavored Water 500ml,E-commerce,2026-06-15,22,3.527,3.049854352961799,0.13528371052968555
Flavored Water 500ml,E-commerce,2026-06-22,23,4.081,3.027315028087937,0.2581928380083468
Flavored Water 500ml,Supermarkets,2026-01-19,1,6.57,5.815937614253624,0.11477357469503445
Flavored Water 500ml,Supermarkets,2026-01-26,2,2.779,5.714392216944708,1.0562764364680488
Flavored Water 500ml,Supermarkets,2026-02-02,3,3.466,7.238316260310795,1.0883774553695311
Flavored Water 500ml,Supermarkets,2026-02-09,4,6.134,6.673333369472766,0.08792523141062362
Flavored Water 500ml,Supermarkets,2026-02-16,5,6.362,7.034901789003413,0.10576890741958711
Flavored Water 500ml,Supermarkets,2026-02-23,6,4.276,6.573961875339511,0.5374092318380522
Flavored Water 500ml,Supermarkets,2026-03-02,7,1.965,8.62566155895397,3.389649648322631
Flavored Water 500ml,Supermarkets,2026-03-09,8,6.05,8.965171439825468,0.48184651897941627
Flavored Water 500ml,Supermarkets,2026-03-16,9,9.049,8.2853789955693,0.08438733610682948
Flavored Water 500ml,Supermarkets,2026-03-23,10,6.825,8.85434970982815,0.2973406168246372
Flavored Water 500ml,Supermarkets,2026-03-30,11,5.932,8.207613369425443,0.3836165491276876
Flavored Water 500ml,Supermarkets,2026-04-06,12,4.491,7.941267270497857,0.7682625852811974
Flavored Water 500ml,Supermarkets,2026-04-13,13,5.906,7.862367696144039,0.33125087980765994
Flavored Water 500ml,Supermarkets,2026-04-20,14,7.643,7.993843512095663,0.045903900575122725
Flavored Water 500ml,Supermarkets,2026-04-27,15,4.676,7.938338343983312,0.6976771479861659
Flavored Water 500ml,Supermarkets,2026-05-04,16,9.381,7.750176099751628,0.1738432896544475
Flavored Water 500ml,Supermarkets,2026-05-11,17,8.831,8.40381439227271,0.04837341271965674
Flavored Water 500ml,Supermarkets,2026-05-18,18,5.823,7.9281419264142245,0.36152188329284285
Flavored Water 500ml,Supermarkets,2026-05-25,19,5.213,8.097876256759088,0.5534003945442333
Flavored Water 500ml,Supermarkets,2026-06-01,20,5.748,7.791430387064142,0.3555028509158214
Flavored Water 500ml,Supermarkets,2026-06-08,21,4.353,7.954564887775376,0.8273753475247821
Flavored Water 500ml,Supermarkets,2026-06-15,22,5.189,8.078687186490864,0.5568871047390371
Flavored Water 500ml,Supermarkets,2026-06-22,23,5.217,7.928209430532959,0.5196874507442898
Flavored Water 500ml,Traditional,2026-01-19,1,4.012,3.452710313419182,0.13940420901814998
Flavored Water 500ml,Traditional,2026-01-26,2,4.499,3.191593740380854,0.2905993019824729
Flavored Water 500ml,Traditional,2026-02-02,3,1.791,3.466689134105409,0.9356164902877774
Flavored Water 500ml,Traditional,2026-02-09,4,0.904,3.6212590467176478,3.00581752955492
Flavored Water 500ml,Traditional,2026-02-16,5,3.392,3.3934768371359203,0.000435388306580305
Flavored Water 500ml,Traditional,2026-02-23,6,3.607,3.6670932963669203,0.016660187515087348
Flavored Water 500ml,Traditional,2026-03-02,7,5.112,3.389681656767096,0.33691673380925347
Flavored Water 500ml,Traditional,2026-03-09,8,4.224,3.6112093601733495,0.14507354162562752
Flavored Water 500ml,Traditional,2026-03-16,9,5.985,3.378087232431059,0.43557439725462677
Flavored Water 500ml,Traditional,2026-03-23,10,2.277,3.4230535636181307,0.5033173314089286
Flavored Water 500ml,Traditional,2026-03-30,11,3.777,3.7462093965299377,0.008152132239889451
Flavored Water 500ml,Traditional,2026-04-06,12,3.715,3.699039640150187,0.004296193768455669
Flavored Water 500ml,Traditional,2026-04-13,13,4.069,3.841671306195666,0.05586844281256671
Flavored Water 500ml,Traditional,2026-04-20,14,4.628,3.4305580444965083,0.2587385383542549
Flavored Water 500ml,Traditional,2026-04-27,15,4.118,3.9482556723276234,0.041220089284210025
Flavored Water 500ml,Traditional,2026-05-04,16,4.25,3.988894092146717,0.06143668420077245
Flavored Water 500ml,Traditional,2026-05-11,17,2.729,3.993809673557341,0.46347001596091647
Flavored Water 500ml,Traditional,2026-05-18,18,4.497,3.9237388587146325,0.12747634896272347
Flavored Water 500ml,Traditional,2026-05-25,19,4.088,4.028468687011343,0.01456245425358537
Flavored Water 500ml,Traditional,2026-06-01,20,3.485,3.699081037240045,0.06142927897849212
Flavored Water 500ml,Traditional,2026-06-08,21,2.938,3.8848671282525347,0.3222828891261179
Flavored Water 500ml,Traditional,2026-06-15,22,3.013,3.641143998056365,0.20847792832936118
Flavored Water 500ml,Traditional,2026-06-22,23,2.328,4.0027690143295045,0.7194024975642203
Natural Juice 1L,E-commerce,2026-01-19,1,1.805,2.359405359570043,0.30714978369531465
Natural Juice 1L,E-commerce,2026-01-26,2,2.401,2.2640992757193947,0.05701821086239279
Natural Juice 1L,E-commerce,2026-02-02,3,3.163,3.1272744487396698,0.011294831255241878
Natural Juice 1L,E-commerce,2026-02-09,4,1.164,2.423482024295814,1.082029230494686
Natural Juice 1L,E-commerce,2026-02-16,5,2.942,2.7819115021013197,0.054414853126675905
Natural Juice 1L,E-commerce,2026-02-23,6,2.858,2.807722929353737,0.01759169721702693
Natural Juice 1L,E-commerce,2026-03-02,7,2.48,3.282381832434813,0.3235410614656504
Natural Juice 1L,E-commerce,2026-03-09,8,2.714,3.579798874218846,0.3190121128293464
Natural Juice 1L,E-commerce,2026-03-16,9,1.755,3.5158625844160873,1.0033405039407906
Natural Juice 1L,E-commerce,2026-03-23,10,1.699,4.24662704398677,1.4994861942241142
Natural Juice 1L,E-commerce,2026-03-30,11,2.456,3.853835330443731,0.569151193177415
Natural Juice 1L,E-commerce,2026-04-06,12,1.87,4.259659598665344,1.277892833510879
Natural Juice 1L,E-commerce,2026-04-13,13,7.077,4.104987346901744,0.4199537449623083
Natural Juice 1L,E-commerce,2026-04-20,14,5.22,3.6406954662894937,0.3025487612472234
Natural Juice 1L,E-commerce,2026-04-27,15,2.306,3.9678204327941646,0.72065066469825
Natural Juice 1L,E-commerce,2026-05-04,16,2.402,4.0423612399830775,0.6829147543643119
Natural Juice 1L,E-commerce,2026-05-11,17,1.581,4.060680001415368,1.568425048333566
Natural Juice 1L,E-commerce,2026-05-18,18,1.443,3.957926883183896,1.7428460728925126
Natural Juice 1L,E-commerce,2026-05-25,19,2.743,3.980467561448746,0.45113655174945183
Natural Juice 1L,E-commerce,2026-06-01,20,3.349,3.247519226336034,0.03030181357538556
Natural Juice 1L,E-commerce,2026-06-08,21,2.416,4.025535607718609,0.6661985131285635
Natural Juice 1L,E-commerce,2026-06-15,22,3.979,3.538163962542512,0.11079066033111039
Natural Juice 1L,E-commerce,2026-06-22,23,1.245,3.7403482743818275,2.004295802716327
Natural Juice 1L,Supermarkets,2026-01-19,1,9.938,7.039274896208935,0.29168093215848917
Natural Juice 1L,Supermarkets,2026-01-26,2,7.17,6.840795544618219,0.045914149983511995
Natural Juice 1L,Supermarkets,2026-02-02,3,8.212,7.835168648449097,0.04588788986250637
Natural Juice 1L,Supermarkets,2026-02-09,4,9.601,8.655363499748837,0.09849354236549979
Natural Juice 1L,Supermarkets,2026-02-16,5,12.011,8.676045416784817,0.27765836176964304
Natural Juice 1L,Supermarkets,2026-02-23,6,5.709,8.192459760893506,0.43500784040874174
Natural Juice 1L,Supermarkets,2026-03-02,7,11.204,8.772207255371416,0.21704683547202644
Natural Juice 1L,Supermarkets,2026-03-09,8,5.196,8.791124725647549,0.6919023721415607
Natural Juice 1L,Supermarkets,2026-03-16,9,9.545,8.930391823108803,0.0643905895119117
Natural Juice 1L,Supermarkets,2026-03-23,10,13.609,9.155299787844026,0.3272613867408314
Natural Juice 1L,Supermarkets,2026-03-30,11,8.919,10.011535991783012,0.12249534609070648
Natural Juice 1L,Supermarkets,2026-04-06,12,7.268,9.980949806464384,0.3732732259857436
Natural Juice 1L,Supermarkets,2026-04-13,13,8.649,9.791517037072074,0.13209816592346804
Natural Juice 1L,Supermarkets,2026-04-20,14,8.166,9.882502908415205,0.21020118888258688
Natural Juice 1L,Supermarkets,2026-04-27,15,3.26,10.111475889923177,2.101679720835331
Natural Juice 1L,Supermarkets,2026-05-04,16,12.598,10.175021930285098,0.19233037543379128
Natural Juice 1L,Supermarkets,2026-05-11,17,7.442,10.447936828189516,0.4039151878781934
Natural Juice 1L,Supermarkets,2026-05-18,18,8.187,10.170042903074034,0.2422185053223445
Natural Juice 1L,Supermarkets,2026-05-25,19,10.762,10.658709851921628,0.009597672187174514
Natural Juice 1L,Supermarkets,2026-06-01,20,10.99,9.893850552112294,0.09974062310170209
Natural Juice 1L,Supermarkets,2026-06-08,21,6.869,9.914181059075403,0.4433223262593396
Natural Juice 1L,Supermarkets,2026-06-15,22,8.443,9.84519110248619,0.1660773543155502
Natural Juice 1L,Supermarkets,2026-06-22,23,6.546,10.136226529430477,0.5484611257913957
Natural Juice 1L,Traditional,2026-01-19,1,2.411,4.676408678827323,0.9396137199615606
Natural Juice 1L,Traditional,2026-01-26,2,4.776,4.852208384473508,0.015956529412376134
Natural Juice 1L,Traditional,2026-02-02,3,4.81,5.5431399739250296,0.15241995299896674
Natural Juice 1L,Traditional,2026-02-09,4,4.532,5.409957224682058,0.19372401250707375
Natural Juice 1L,Traditional,2026-02-16,5,5.763,5.665661912191131,0.016890176610943816
Natural Juice 1L,Traditional,2026-02-23,6,5.673,5.453239433536789,0.03873798104410566
Natural Juice 1L,Traditional,2026-03-02,7,4.719,6.744107955714695,0.42913921502748337
Natural Juice 1L,Traditional,2026-03-09,8,3.709,6.217925337908337,0.6764425284196109
Natural Juice 1L,Traditional,2026-03-16,9,8.593,6.775534033980255,0.2115054074269457
Natural Juice 1L,Traditional,2026-03-23,10,4.971,6.418456622948247,0.2911801695731737
Natural Juice 1L,Traditional,2026-03-30,11,9.39,6.410937120489518,0.3172590925996254
Natural Juice 1L,Traditional,2026-04-06,12,8.141,6.718110250329756,0.1747807087176322
Natural Juice 1L,Traditional,2026-04-13,13,5.282,6.739639703308417,0.27596359396221454
Natural Juice 1L,Traditional,2026-04-20,14,6.384,7.216700677524824,0.13043556978772303
Natural Juice 1L,Traditional,2026-04-27,15,6.571,6.7312700002105625,0.024390503760548292
Natural Juice 1L,Traditional,2026-05-04,16,5.468,6.165594629318255,0.12757765715403344
Natural Juice 1L,Traditional,2026-05-11,17,7.22,6.454576513088789,0.10601433336720376
Natural Juice 1L,Traditional,2026-05-18,18,5.462,6.281221262150616,0.14998558442889354
Natural Juice 1L,Traditional,2026-05-25,19,6.747,6.434877678595195,0.046260904313740116
Natural Juice 1L,Traditional,2026-06-01,20,4.911,5.559154872494331,0.13198022245862998
Natural Juice 1L,Traditional,2026-06-08,21,4.35,6.001121681128258,0.3795682025582204
Natural Juice 1L,Traditional,2026-06-15,22,5.386,5.661838317164687,0.05121394674427901
Natural Juice 1L,Traditional,2026-06-22,23,4.858,5.999975571495953,0.23507113451954575
Whole Grain Crackers 200g,E-commerce,2026-01-19,1,0.863,0.9533988804372047,0.10474957176964621
Whole Grain Crackers 200g,E-commerce,2026-01-26,2,0.945,0.9872155548132278,0.04467254477590244
Whole Grain Crackers 200g,E-commerce,2026-02-02,3,1.189,0.8966618757228738,0.24586890183105653
Whole Grain Crackers 200g,E-commerce,2026-02-09,4,1.301,0.8961047024691885,0.31121852231422864
Whole Grain Crackers 200g,E-commerce,2026-02-16,5,0.827,1.0691142715203639,0.2927621179206335
Whole Grain Crackers 200g,E-commerce,2026-02-23,6,0.775,0.9932453231547997,0.28160686858683837
Whole Grain Crackers 200g,E-commerce,2026-03-02,7,0.859,0.9539695453087855,0.11055825996366186
Whole Grain Crackers 200g,E-commerce,2026-03-09,8,0.968,0.9768129891704802,0.009104327655454788
Whole Grain Crackers 200g,E-commerce,2026-03-16,9,0.683,1.0645143268572543,0.5585861300984689
Whole Grain Crackers 200g,E-commerce,2026-03-23,10,1.308,0.9825969205578136,0.24877911272338415
Whole Grain Crackers 200g,E-commerce,2026-03-30,11,0.721,1.0070771254438449,0.3967782599775935
Whole Grain Crackers 200g,E-commerce,2026-04-06,12,0.751,0.9690542456632525,0.2903518584064614
Whole Grain Crackers 200g,E-commerce,2026-04-13,13,0.856,1.058681527303607,0.2367774851677652
Whole Grain Crackers 200g,E-commerce,2026-04-20,14,0.873,0.9205712949648,0.05449174680962193
Whole Grain Crackers 200g,E-commerce,2026-04-27,15,1.062,1.0186023563494602,0.04086407123403002
Whole Grain Crackers 200g,E-commerce,2026-05-04,16,0.777,0.879684572078131,0.13215517641973099
Whole Grain Crackers 200g,E-commerce,2026-05-11,17,1.045,0.8863195987300986,0.15184727394248934
Whole Grain Crackers 200g,E-commerce,2026-05-18,18,1.193,0.9110001430201515,0.23637875689844803
