Product,Channel,Week,Horizon,Actual,Predicted,APE
Energy Drink 350ml,Traditional,2026-04-06,12,3.486,3.4033670164016407,0.02370424084864012
Energy Drink 350ml,Traditional,2026-04-13,13,3.301,3.1601237082851847,0.04267685298843242
Energy Drink 350ml,Traditional,2026-04-20,14,3.463,3.319979806075512,0.04129950734175222
Energy Drink 350ml,Traditional,2026-04-27,15,3.218,3.2326065778222635,0.0045390235619215315
Energy Drink 350ml,Traditional,2026-05-04,16,3.311,2.7278337055575568,0.1761299590584244
Energy Drink 350ml,Traditional,2026-05-11,17,3.082,2.8100534008001943,0.08823705360149435
Energy Drink 350ml,Traditional,2026-05-18,18,3.928,3.5416972735111,0.09834590796560587
Energy Drink 350ml,Traditional,2026-05-25,19,3.201,3.099126698655656,0.0318254612134783
Energy Drink 350ml,Traditional,2026-06-01,20,3.273,3.27334800829403,0.0001063270070362665
Energy Drink 350ml,Traditional,2026-06-08,21,2.208,3.151395317311896,0.42726237197096717
Energy Drink 350ml,Traditional,2026-06-15,22,3.875,3.0075790273958103,0.22385057357527477
Energy Drink 350ml,Traditional,2026-06-22,23,3.526,2.806288836243271,0.20411547468994012
Flavored Water 500ml,E-commerce,2026-01-19,1,2.601,1.7210222090004554,0.33832287235661074
Flavored Water 500ml,E-commerce,2026-01-26,2,0.232,1.2304160377673103,4.303517404169441
Flavored Water 500ml,E-commerce,2026-02-02,3,0.941,1.606989255334022,0.7077462862210648
Flavored Water 500ml,E-commerce,2026-02-09,4,3.348,2.0234680155833895,0.39561887228692066
Flavored Water 500ml,E-commerce,2026-02-16,5,2.332,1.7657136393778232,0.24283291621877215
Flavored Water 500ml,E-commerce,2026-02-23,6,4.598,1.8732238680161246,0.5926002896876632
Flavored Water 500ml,E-commerce,2026-03-02,7,0.228,1.7307879597554063,6.591175262085115
Flavored Water 500ml,E-commerce,2026-03-09,8,0.307,2.4499644131851954,6.980340108095099
Flavored Water 500ml,E-commerce,2026-03-16,9,1.731,3.1858673055391504,0.8404779350312827
Flavored Water 500ml,E-commerce,2026-03-23,10,0.387,1.9830391209180969,4.124132095395599
Flavored Water 500ml,E-commerce,2026-03-30,11,0.805,1.4632465714315341,0.8176976042627753
Flavored Water 500ml,E-commerce,2026-04-06,12,2.56,2.481402265930512,0.030702239870893794
Flavored Water 500ml,E-commerce,2026-04-13,13,1.312,1.9130537875585225,0.45812026490741037
Flavored Water 500ml,E-commerce,2026-04-20,14,0.927,2.353478969181299,1.5388122644889957
Flavored Water 500ml,E-commerce,2026-04-27,15,4.335,2.9789439415176373,0.3128156997652509
Flavored Water 500ml,E-commerce,2026-05-04,16,2.001,3.0332242294427987,0.5158541876275856
Flavored Water 500ml,E-commerce,2026-05-11,17,2.286,2.452908786588007,0.07301346744882196
Flavored Water 500ml,E-commerce,2026-05-18,18,3.193,2.5789903897984563,0.19229865649907416
Flavored Water 500ml,E-commerce,2026-05-25,19,2.505,2.219561750226428,0.11394740509923022
Flavored Water 500ml,E-commerce,2026-06-01,20,1.865,1.7072957705016292,0.08455990857821491
Flavored Water 500ml,E-commerce,2026-06-08,21,3.303,2.5244554361381604,0.23570831482344523
Flavored Water 500ml,E-commerce,2026-06-15,22,3.527,2.541787510928903,0.279334417088488
Flavored Water 500ml,E-commerce,2026-06-22,23,4.081,2.146183904123169,0.4741034295213995
Flavored Water 500ml,Supermarkets,2026-01-19,1,6.57,5.734169903739666,0.12721919273368865
Flavored Water 500ml,Supermarkets,2026-01-26,2,2.779,5.35874124532314,0.9282983970216409
Flavored Water 500ml,Supermarkets,2026-02-02,3,3.466,6.072644939351017,0.7520614366275293
Flavored Water 500ml,Supermarkets,2026-02-09,4,6.134,4.833347073635508,0.2120399293062426
Flavored Water 500ml,Supermarkets,2026-02-16,5,6.362,6.061962006604492,0.04716095463620053
Flavored Water 500ml,Supermarkets,2026-02-23,6,4.276,4.492320955436728,0.05058955926958103
Flavored Water 500ml,Supermarkets,2026-03-02,7,1.965,7.266814012900985,2.6981241795933766
Flavored Water 500ml,Supermarkets,2026-03-09,8,6.05,7.289470716112846,0.204871192745925
Flavored Water 500ml,Supermarkets,2026-03-16,9,9.049,6.23708721590194,0.3107429311634501
Flavored Water 500ml,Supermarkets,2026-03-23,10,6.825,6.878183097175134,0.007792395190495747
Flavored Water 500ml,Supermarkets,2026-03-30,11,5.932,6.569036153351331,0.10738977635727089
Flavored Water 500ml,Supermarkets,2026-04-06,12,4.491,6.557386109627443,0.4601171475456343
Flavored Water 500ml,Supermarkets,2026-04-13,13,5.906,5.071578244648644,0.1412837377838394
Flavored Water 500ml,Supermarkets,2026-04-20,14,7.643,5.430510420417941,0.28947920706294106
Flavored Water 500ml,Supermarkets,2026-04-27,15,4.676,5.287984082759547,0.13087769092376955
Flavored Water 500ml,Supermarkets,2026-05-04,16,9.381,6.024439908747035,0.35780408178797196
Flavored Water 500ml,Supermarkets,2026-05-11,17,8.831,6.8300543537076575,0.22658200048605392
Flavored Water 500ml,Supermarkets,2026-05-18,18,5.823,5.793483031367764,0.0050690311922096404
Flavored Water 500ml,Supermarkets,2026-05-25,19,5.213,4.910845621045818,0.05796170706966862
Flavored Water 500ml,Supermarkets,2026-06-01,20,5.748,5.5238074321614565,0.03900357826001108
Flavored Water 500ml,Supermarkets,2026-06-08,21,4.353,6.2367125096741685,0.43273891791274266
Flavored Water 500ml,Supermarkets,2026-06-15,22,5.189,6.6669441085928876,0.28482253008149694
Flavored Water 500ml,Supermarkets,2026-06-22,23,5.217,5.000948057428395,0.041413061639180564
Flavored Water 500ml,Traditional,2026-01-19,1,4.012,3.7223049451677985,0.07220714228120664
Flavored Water 500ml,Traditional,2026-01-26,2,4.499,3.5350462738190784,0.2142595523851792
Flavored Water 500ml,Traditional,2026-02-02,3,1.791,3.433497175706689,0.9170838501991565
Flavored Water 500ml,Traditional,2026-02-09,4,0.904,3.7212480197050946,3.116424800558733
Flavored Water 500ml,Traditional,2026-02-16,5,3.392,3.5071893583571323,0.0339591268741546
Flavored Water 500ml,Traditional,2026-02-23,6,3.607,3.6182883099962124,0.003129556417025844
Flavored Water 500ml,Traditional,2026-03-02,7,5.112,3.4457760243669395,0.3259436572052153
Flavored Water 500ml,Traditional,2026-03-09,8,4.224,3.8917802396475003,0.07865051144708804
Flavored Water 500ml,Traditional,2026-03-16,9,5.985,3.647082248419816,0.39062953242776677
Flavored Water 500ml,Traditional,2026-03-23,10,2.277,3.456132986989972,0.5178449657399965
Flavored Water 500ml,Traditional,2026-03-30,11,3.777,3.752157545457494,0.006577297999075015
Flavored Water 500ml,Traditional,2026-04-06,12,3.715,4.214344908763968,0.1344131652123736
Flavored Water 500ml,Traditional,2026-04-13,13,4.069,3.855137434274545,0.05255899870372454
Flavored Water 500ml,Traditional,2026-04-20,14,4.628,3.7583201039325087,0.18791700433610445
Flavored Water 500ml,Traditional,2026-04-27,15,4.118,3.993096225296246,0.030331174041708167
Flavored Water 500ml,Traditional,2026-05-04,16,4.25,4.00007893395907,0.05880495671551286
Flavored Water 500ml,Traditional,2026-05-11,17,2.729,4.394787746030559,0.6104022521181968
Flavored Water 500ml,Traditional,2026-05-18,18,4.497,3.8481611258167,0.14428260488843675
Flavored Water 500ml,Traditional,2026-05-25,19,4.088,4.007405210706575,0.01971496802676734
Flavored Water 500ml,Traditional,2026-06-01,20,3.485,3.927089201777691,0.1268548642116761
Flavored Water 500ml,Traditional,2026-06-08,21,2.938,3.8492611737100546,0.31016377593943306
Flavored Water 500ml,Traditional,2026-06-15,22,3.013,3.838391400331886,0.2739433788024846
Flavored Water 500ml,Traditional,2026-06-22,23,2.328,4.156424055127084,0.7854055219618058
Natural Juice 1L,E-commerce,2026-01-19,1,1.805,2.0581197934342628,0.1402325725397578
Natural Juice 1L,E-commerce,2026-01-26,2,2.401,0.9359635057628162,0.6101776319188603
Natural Juice 1L,E-commerce,2026-02-02,3,3.163,2.2071051185531956,0.30221147058071585
Natural Juice 1L,E-commerce,2026-02-09,4,1.164,1.296527030044441,0.11385483680793901
Natural Juice 1L,E-commerce,2026-02-16,5,2.942,1.9100895022244437,0.35075135886320746
Natural Juice 1L,E-commerce,2026-02-23,6,2.858,2.467044719588273,0.13679331015105917
Natural Juice 1L,E-commerce,2026-03-02,7,2.48,2.43858392830062,0.016700028911040367
Natural Juice 1L,E-commerce,2026-03-09,8,2.714,2.39402420949606,0.11789822789386145
Natural Juice 1L,E-commerce,2026-03-16,9,1.755,1.9438969216930853,0.10763357361429365
Natural Juice 1L,E-commerce,2026-03-23,10,1.699,1.926340960699042,0.13380868787465683
Natural Juice 1L,E-commerce,2026-03-30,11,2.456,1.8394252878217925,0.25104833557744605
Natural Juice 1L,E-commerce,2026-04-06,12,1.87,2.7378965511347912,0.4641158027458776
Natural Juice 1L,E-commerce,2026-04-13,13,7.077,3.272919217696434,0.5375273113329894
Natural Juice 1L,E-commerce,2026-04-20,14,5.22,2.679785749696319,0.4866310824336553
Natural Juice 1L,E-commerce,2026-04-27,15,2.306,2.4103239301727384,0.04524021256406693
Natural Juice 1L,E-commerce,2026-05-04,16,2.402,2.5805975097032334,0.07435366765330279
Natural Juice 1L,E-commerce,2026-05-11,17,1.581,2.5027818805532585,0.5830372426016815
Natural Juice 1L,E-commerce,2026-05-18,18,1.443,2.7389317833801234,0.8980816239640494
Natural Juice 1L,E-commerce,2026-05-25,19,2.743,2.0215788430967203,0.2630044319734887
Natural Juice 1L,E-commerce,2026-06-01,20,3.349,1.401014585150111,0.5816618139294981
Natural Juice 1L,E-commerce,2026-06-08,21,2.416,2.4749763453595124,0.02441073897330814
Natural Juice 1L,E-commerce,2026-06-15,22,3.979,2.678443823794619,0.3268550329744612
Natural Juice 1L,E-commerce,2026-06-22,23,1.245,1.960490028928729,0.5746907862881356
Natural Juice 1L,Supermarkets,2026-01-19,1,9.938,9.273338365479384,0.06688082456436065
Natural Juice 1L,Supermarkets,2026-01-26,2,7.17,7.667851884715076,0.0694354093047526
Natural Juice 1L,Supermarkets,2026-02-02,3,8.212,7.891214524392064,0.039063014565019004
Natural Juice 1L,Supermarkets,2026-02-09,4,9.601,9.548428288128921,0.005475649606403477
Natural Juice 1L,Supermarkets,2026-02-16,5,12.011,9.41791509699011,0.21589250711929803
Natural Juice 1L,Supermarkets,2026-02-23,6,5.709,9.253824281545937,0.6209185989745906
Natural Juice 1L,Supermarkets,2026-03-02,7,11.204,9.19741720723612,0.17909521534843637
Natural Juice 1L,Supermarkets,2026-03-09,8,5.196,8.047679024556146,0.5488219831709289
Natural Juice 1L,Supermarkets,2026-03-16,9,9.545,9.672876097158916,0.01339718147290897
Natural Juice 1L,Supermarkets,2026-03-23,10,13.609,9.419442044624935,0.30785200642038835
Natural Juice 1L,Supermarkets,2026-03-30,11,8.919,9.026659613075918,0.012070816579876341
Natural Juice 1L,Supermarkets,2026-04-06,12,7.268,9.579493235885991,0.3180370440129322
Natural Juice 1L,Supermarkets,2026-04-13,13,8.649,8.960806426914681,0.0360511535338978
Natural Juice 1L,Supermarkets,2026-04-20,14,8.166,9.2261332059574,0.12982282708270867
Natural Juice 1L,Supermarkets,2026-04-27,15,3.26,9.698879653999168,1.9751164582819534
Natural Juice 1L,Supermarkets,2026-05-04,16,12.598,9.633299874313732,0.2353310148981004
Natural Juice 1L,Supermarkets,2026-05-11,17,7.442,10.310350874708869,0.3854274220248412
Natural Juice 1L,Supermarkets,2026-05-18,18,8.187,9.558816093043252,0.16756028985504487
Natural Juice 1L,Supermarkets,2026-05-25,19,10.762,10.34696808742392,0.03856457095113188
Natural Juice 1L,Supermarkets,2026-06-01,20,10.99,9.817375502622596,0.10669922633097398
Natural Juice 1L,Supermarkets,2026-06-08,21,6.869,10.079918743513051,0.4674506832891326
Natural Juice 1L,Supermarkets,2026-06-15,22,8.443,10.177047217380737,0.2053828280683096
Natural Juice 1L,Supermarkets,2026-06-22,23,6.546,10.343925680294888,0.5801902964092404
Natural Juice 1L,Traditional,2026-01-19,1,2.411,4.837767661591347,1.0065398845256521
Natural Juice 1L,Traditional,2026-01-26,2,4.776,4.811524087799394,0.007438041834043989
Natural Juice 1L,Traditional,2026-02-02,3,4.81,4.848345861339646,0.00797211254462502
Natural Juice 1L,Traditional,2026-02-09,4,4.532,4.811524087799394,0.0616778657986306
Natural Juice 1L,Traditional,2026-02-16,5,5.763,4.605404024039672,0.20086690542431515
Natural Juice 1L,Traditional,2026-02-23,6,5.673,4.752261073369102,0.16230194370366618
Natural Juice 1L,Traditional,2026-03-02,7,4.719,4.739952995188251,0.004440134602299286
Natural Juice 1L,Traditional,2026-03-09,8,3.709,4.726966847126707,0.274458572964871
Natural Juice 1L,Traditional,2026-03-16,9,8.593,4.980779812846401,0.4203677629644593
Natural Juice 1L,Traditional,2026-03-23,10,4.971,4.865653645021084,0.021192185672684858
Natural Juice 1L,Traditional,2026-03-30,11,9.39,4.876231844769382,0.4806994840501191
Natural Juice 1L,Traditional,2026-04-06,12,8.141,4.954536239054447,0.3914093797992326
Natural Juice 1L,Traditional,2026-04-13,13,5.282,4.737545046875005,0.1030774239161293
Natural Juice 1L,Traditional,2026-04-20,14,6.384,4.9627064904895,0.22263369509876252
Natural Juice 1L,Traditional,2026-04-27,15,6.571,4.737545046875005,0.27902221170674096
Natural Juice 1L,Traditional,2026-05-04,16,5.468,4.865653645021084,0.11015844092518587
Natural Juice 1L,Traditional,2026-05-11,17,7.22,4.917693277366894,0.3188790474561089
Natural Juice 1L,Traditional,2026-05-18,18,5.462,4.864253547812412,0.1094372852778447
Natural Juice 1L,Traditional,2026-05-25,19,6.747,4.954536239054447,0.26566826158967727
Natural Juice 1L,Traditional,2026-06-01,20,4.911,4.501231528574027,0.08343890682670997
Natural Juice 1L,Traditional,2026-06-08,21,4.35,4.662804793629571,0.07190914796082108
Natural Juice 1L,Traditional,2026-06-15,22,5.386,4.560612382389614,0.15324686550508468
Natural Juice 1L,Traditional,2026-06-22,23,4.858,4.821202203596312,0.007574680198371317
Whole Grain Crackers 200g,E-commerce,2026-01-19,1,0.863,1.066683770071435,0.23601827354743327
Whole Grain Crackers 200g,E-commerce,2026-01-26,2,0.945,0.9937465584403523,0.051583659725240594
Whole Grain Crackers 200g,E-commerce,2026-02-02,3,1.189,0.896397891714549,0.2460909237051733
Whole Grain Crackers 200g,E-commerce,2026-02-09,4,1.301,0.9085656339371793,0.30164055808056933
Whole Grain Crackers 200g,E-commerce,2026-02-16,5,0.827,1.0362655726448602,0.2530418048910039
Whole Grain Crackers 200g,E-commerce,2026-02-23,6,0.775,1.0437102034787338,0.3467228431983661
Whole Grain Crackers 200g,E-commerce,2026-03-02,7,0.859,0.8937819881920016,0.04049125517113111
Whole Grain Crackers 200g,E-commerce,2026-03-09,8,0.968,0.9890905167857813,0.021787723952253445
Whole Grain Crackers 200g,E-commerce,2026-03-16,9,0.683,1.0104019105835742,0.4793585806494497
Whole Grain Crackers 200g,E-commerce,2026-03-23,10,1.308,0.9479683498151535,0.2752535551871915
Whole Grain Crackers 200g,E-commerce,2026-03-30,11,0.721,1.0247136887400643,0.4212395128156232
Whole Grain Crackers 200g,E-commerce,2026-04-06,12,0.751,1.0061468766854764,0.3397428451204746
Whole Grain Crackers 200g,E-commerce,2026-04-13,13,0.856,1.0392313861142566,0.21405535761011285
Whole Grain Crackers 200g,E-commerce,2026-04-20,14,0.873,0.9219976678738537,0.05612562184862971
Whole Grain Crackers 200g,E-commerce,2026-04-27,15,1.062,0.9723205631112488,0.0844439142078637
Whole Grain Crackers 200g,E-commerce,2026-05-04,16,0.777,0.9443004908193814,0.2153159470004908
Whole Grain Crackers 200g,E-commerce,2026-05-11,17,1.045,0.8571636912168993,0.17974766390727337
Whole Grain Crackers 200g,E-commerce,2026-05-18,18,1.193,0.9232252389565909,0.2261314007069649
