Product,Channel,Week,Horizon,Actual,Predicted,APE
Flavored Water 500ml,E-commerce,2026-05-11,17,2.286,3.176928333459584,0.38973242933490115
Flavored Water 500ml,E-commerce,2026-05-18,18,3.193,3.3254446299227443,0.041479683658861316
Flavored Water 500ml,E-commerce,2026-05-25,19,2.505,3.437592896865762,0.37229257359910667
Flavored Water 500ml,E-commerce,2026-06-01,20,1.865,1.608541554946854,0.13751123059149917
Flavored Water 500ml,E-commerce,2026-06-08,21,3.303,2.353403704286612,0.2874950940700539
Flavored Water 500ml,E-commerce,2026-06-15,22,3.527,2.175755285686882,0.3831144639390752
Flavored Water 500ml,E-commerce,2026-06-22,23,4.081,1.5220224585927267,0.6270466898817136
Natural Juice 1L,E-commerce,2026-01-19,1,1.805,1.7058858534038874,0.05491088454078255
Natural Juice 1L,E-commerce,2026-01-26,2,2.401,1.636426002065051,0.3184398158829442
Natural Juice 1L,E-commerce,2026-02-02,3,3.163,1.7555965116518446,0.444958421861573
Natural Juice 1L,E-commerce,2026-02-09,4,1.164,1.9723848228281655,0.6944886794056406
Natural Juice 1L,E-commerce,2026-02-16,5,2.942,2.005794121888876,0.3182208967067043
Natural Juice 1L,E-commerce,2026-02-23,6,2.858,2.761738732822304,0.0336813391104605
Natural Juice 1L,E-commerce,2026-03-02,7,2.48,1.983175500760338,0.20033245937083144
Natural Juice 1L,E-commerce,2026-03-09,8,2.714,1.719780033836972,0.3663301275471732
Natural Juice 1L,E-commerce,2026-03-16,9,1.755,2.399924470764248,0.3674783309197995
Natural Juice 1L,E-commerce,2026-03-23,10,1.699,2.2964242050219923,0.35163284580458637
Natural Juice 1L,E-commerce,2026-03-30,11,2.456,2.5894711061841313,0.054344912941421575
Natural Juice 1L,E-commerce,2026-04-06,12,1.87,2.9619107476217734,0.5839094907068306
Natural Juice 1L,E-commerce,2026-04-13,13,7.077,2.888612774720521,0.5918308923667485
Natural Juice 1L,E-commerce,2026-04-20,14,5.22,2.560304033988256,0.5095203000022498
Natural Juice 1L,E-commerce,2026-04-27,15,2.306,2.973671359288672,0.28953658251893843
Natural Juice 1L,E-commerce,2026-05-04,16,2.402,2.7801483600836874,0.15743062451444098
Natural Juice 1L,E-commerce,2026-05-11,17,1.581,2.967369030585656,0.8768937574861835
Natural Juice 1L,E-commerce,2026-05-18,18,1.443,3.335328277626382,1.3113848077798904
Natural Juice 1L,E-commerce,2026-05-25,19,2.743,3.2591198694582415,0.18815890246381395
Natural Juice 1L,E-commerce,2026-06-01,20,3.349,1.562414357091992,0.5334683914326689
Natural Juice 1L,E-commerce,2026-06-08,21,2.416,2.0690218918386587,0.1436167666230717
Natural Juice 1L,E-commerce,2026-06-15,22,3.979,2.0972846396080147,0.47291162613520615
Natural Juice 1L,E-commerce,2026-06-22,23,1.245,2.7147366946706595,1.180511401341895
Whole Grain Crackers 200g,E-commerce,2026-01-19,1,0.863,0.8973625889122823,0.03981760013010693
Whole Grain Crackers 200g,E-commerce,2026-01-26,2,0.945,1.0002311452453152,0.05844565634424895
Whole Grain Crackers 200g,E-commerce,2026-02-02,3,1.189,0.9815466627545382,0.17447715495833632
Whole Grain Crackers 200g,E-commerce,2026-02-09,4,1.301,0.8437319166072191,0.35147431467546564
Whole Grain Crackers 200g,E-commerce,2026-02-16,5,0.827,1.3244755343284238,0.6015423631540796
Whole Grain Crackers 200g,E-commerce,2026-02-23,6,0.775,1.0316145078698007,0.33111549402554924
Whole Grain Crackers 200g,E-commerce,2026-03-02,7,0.859,1.0305229647642966,0.1996774909945246
Whole Grain Crackers 200g,E-commerce,2026-03-09,8,0.968,0.9726472581119028,0.004800886479238438
Whole Grain Crackers 200g,E-commerce,2026-03-16,9,0.683,1.0980236946386677,0.6076481619892644
Whole Grain Crackers 200g,E-commerce,2026-03-23,10,1.308,0.9505497219098591,0.2732800291209029
Whole Grain Crackers 200g,E-commerce,2026-03-30,11,0.721,0.9927985256487442,0.3769743767666355
Whole Grain Crackers 200g,E-commerce,2026-04-06,12,0.751,1.0155132527221096,0.3522147173396932
Whole Grain Crackers 200g,E-commerce,2026-04-13,13,0.856,0.9966209859927126,0.16427685279522508
Whole Grain Crackers 200g,E-commerce,2026-04-20,14,0.873,0.9146218509988385,0.047676805267856275
Whole Grain Crackers 200g,E-commerce,2026-04-27,15,1.062,0.9831205201542511,0.07427446313159033
Whole Grain Crackers 200g,E-commerce,2026-05-04,16,0.777,0.9537147968423717,0.22743217096830332
Whole Grain Crackers 200g,E-commerce,2026-05-11,17,1.045,0.9800479999207644,0.06215502399926844
Whole Grain Crackers 200g,E-commerce,2026-05-18,18,1.193,0.8698342982800258,0.27088491342831034
Whole Grain Crackers 200g,E-commerce,2026-05-25,19,1.105,1.2687422232252044,0.14818300744362387
Whole Grain Crackers 200g,E-commerce,2026-06-01,20,1.242,0.9654292231639503,0.22268178489214951
Whole Grain Crackers 200g,E-commerce,2026-06-08,21,0.705,0.8829586252171258,0.2524235818682636
Whole Grain Crackers 200g,E-commerce,2026-06-15,22,1.04,0.9790468110100252,0.058608835567283475
Whole Grain Crackers 200g,E-commerce,2026-06-22,23,1.08,0.9385434824599669,0.1309782569815122
Cereal Bar 50g,Supermarkets,2026-01-19,1,3.655,2.7376155096567576,0.25099438860280227
Cereal Bar 50g,Supermarkets,2026-01-26,2,1.658,2.578711317673627,0.5553144256173868
Cereal Bar 50g,Supermarkets,2026-02-02,3,3.173,3.0089239563805026,0.05171006732414039
Cereal Bar 50g,Supermarkets,2026-02-09,4,3.372,2.83516863823628,0.15920265769979824
Cereal Bar 50g,Supermarkets,2026-02-16,5,2.996,2.587734917521695,0.13627005423174404
Cereal Bar 50g,Supermarkets,2026-02-23,6,3.891,2.3676024413260532,0.39151826231661446
Cereal Bar 50g,Supermarkets,2026-03-02,7,2.674,2.6676577716532828,0.0023718131438732835
Cereal Bar 50g,Supermarkets,2026-03-09,8,2.43,2.1062521098230107,0.13322958443497507
Cereal Bar 50g,Supermarkets,2026-03-16,9,4.057,2.4527942613466487,0.39541674603237653
Cereal Bar 50g,Supermarkets,2026-03-23,10,2.773,2.8350326946628592,0.022370246903302957
Cereal Bar 50g,Supermarkets,2026-03-30,11,2.904,2.4237105656981006,0.16538892365767882
Cereal Bar 50g,Supermarkets,2026-04-06,12,1.521,2.0748994179404545,0.3641679276400096
Cereal Bar 50g,Supermarkets,2026-04-13,13,2.936,2.359474463096243,0.19636428368656564
Cereal Bar 50g,Supermarkets,2026-04-20,14,2.185,2.9358281944776,0.3436284642918078
Cereal Bar 50g,Supermarkets,2026-04-27,15,2.426,2.1114696172199023,0.12964978680135936
Cereal Bar 50g,Supermarkets,2026-05-04,16,1.765,2.709279810596097,0.5350027255501967
Cereal Bar 50g,Supermarkets,2026-05-11,17,4.292,2.8085101281418496,0.3456406970778542
Cereal Bar 50g,Supermarkets,2026-05-18,18,2.244,2.386112500214255,0.06332999118282304
Cereal Bar 50g,Supermarkets,2026-05-25,19,2.802,2.4273259082193266,0.13371666373328817
Cereal Bar 50g,Supermarkets,2026-06-01,20,1.884,2.48303929311079,0.31796140823290353
Cereal Bar 50g,Supermarkets,2026-06-08,21,3.15,2.743942104991995,0.12890726825650944
Cereal Bar 50g,Supermarkets,2026-06-15,22,2.255,2.4478161775886873,0.0855060654495288
Cereal Bar 50g,Supermarkets,2026-06-22,23,2.092,2.362296326892102,0.12920474516830877
Energy Drink 350ml,Supermarkets,2026-01-19,1,4.247,3.8035556370255033,0.10441355379667921
Energy Drink 350ml,Supermarkets,2026-01-26,2,4.573,3.596247643955795,0.21359115592482078
Energy Drink 350ml,Supermarkets,2026-02-02,3,5.445,5.353623457934943,0.016781734079900308
Energy Drink 350ml,Supermarkets,2026-02-09,4,3.163,5.2569633031541,0.662018116710117
Energy Drink 350ml,Supermarkets,2026-02-16,5,4.642,5.181765502003397,0.11627865187492378
Energy Drink 350ml,Supermarkets,2026-02-23,6,6.096,6.344326626479399,0.04073599515738167
Energy Drink 350ml,Supermarkets,2026-03-02,7,5.575,4.828613499909414,0.1338809865633338
Energy Drink 350ml,Supermarkets,2026-03-09,8,5.172,6.358463577139299,0.22940131035175942
Energy Drink 350ml,Supermarkets,2026-03-16,9,6.254,5.391640820753378,0.13788921957892897
Energy Drink 350ml,Supermarkets,2026-03-23,10,6.289,5.4394132336311705,0.13509091530749393
Energy Drink 350ml,Supermarkets,2026-03-30,11,6.569,5.345268877420334,0.18628879929664582
Energy Drink 350ml,Supermarkets,2026-04-06,12,6.047,5.117996682512155,0.1536304477406722
Energy Drink 350ml,Supermarkets,2026-04-13,13,7.648,5.169966601030132,0.3240106431707463
Energy Drink 350ml,Supermarkets,2026-04-20,14,4.944,5.258297503905886,0.06357150159908692
Energy Drink 350ml,Supermarkets,2026-04-27,15,3.988,5.243610400961017,0.3148471416652499
Energy Drink 350ml,Supermarkets,2026-05-04,16,6.413,5.461039124161258,0.1484423632993517
Energy Drink 350ml,Supermarkets,2026-05-11,17,2.684,5.478587034295089,1.0412023227627005
Energy Drink 350ml,Supermarkets,2026-05-18,18,4.98,5.444474984906146,0.09326806925826207
Energy Drink 350ml,Supermarkets,2026-05-25,19,7.509,5.1936023950402195,0.3083496610680225
Energy Drink 350ml,Supermarkets,2026-06-01,20,3.691,5.21140042548478,0.4119210039243512
Energy Drink 350ml,Supermarkets,2026-06-08,21,5.12,5.26983740038113,0.029265117261939415
Energy Drink 350ml,Supermarkets,2026-06-15,22,5.425,4.949089686869107,0.08772540334210002
Energy Drink 350ml,Supermarkets,2026-06-22,23,4.892,5.714204835504521,0.16807130733943598
Flavored Water 500ml,Supermarkets,2026-01-19,1,6.57,5.119350715659956,0.2207989778295349
Flavored Water 500ml,Supermarkets,2026-01-26,2,2.779,5.556729614807704,0.9995428624712862
Flavored Water 500ml,Supermarkets,2026-02-02,3,3.466,6.118145471175953,0.7651891145920232
Flavored Water 500ml,Supermarkets,2026-02-09,4,6.134,4.776112261613782,0.22137067792406565
Flavored Water 500ml,Supermarkets,2026-02-16,5,6.362,5.518658913135163,0.1325591145653626
Flavored Water 500ml,Supermarkets,2026-02-23,6,4.276,5.032340849123266,0.17688046050590894
Flavored Water 500ml,Supermarkets,2026-03-02,7,1.965,6.072329446583812,2.090243993172423
Flavored Water 500ml,Supermarkets,2026-03-09,8,6.05,5.953155975335369,0.016007276804071265
Flavored Water 500ml,Supermarkets,2026-03-16,9,9.049,5.432832761774514,0.39962064738926795
Flavored Water 500ml,Supermarkets,2026-03-23,10,6.825,6.116048567732136,0.10387566773155517
Flavored Water 500ml,Supermarkets,2026-03-30,11,5.932,5.3923236949667475,0.09097712492131707
Flavored Water 500ml,Supermarkets,2026-04-06,12,4.491,5.9594689070466185,0.32698038455725204
Flavored Water 500ml,Supermarkets,2026-04-13,13,5.906,4.958828467629968,0.1603744551930294
Flavored Water 500ml,Supermarkets,2026-04-20,14,7.643,4.990813441721293,0.34700857755838116
Flavored Water 500ml,Supermarkets,2026-04-27,15,4.676,5.9482669231683,0.27208445747825066
Flavored Water 500ml,Supermarkets,2026-05-04,16,9.381,5.829669144655217,0.3785663421111591
Flavored Water 500ml,Supermarkets,2026-05-11,17,8.831,5.695985115155263,0.3550011193347001
Flavored Water 500ml,Supermarkets,2026-05-18,18,5.823,5.591169144270595,0.03981295822246352
Flavored Water 500ml,Supermarkets,2026-05-25,19,5.213,4.675582773008827,0.10309173738560772
Flavored Water 500ml,Supermarkets,2026-06-01,20,5.748,4.770776918272065,0.1700109745525287
Flavored Water 500ml,Supermarkets,2026-06-08,21,4.353,5.386014912152877,0.23731102966985468
Flavored Water 500ml,Supermarkets,2026-06-15,22,5.189,5.522981256451098,0.06436331787456123
Flavored Water 500ml,Supermarkets,2026-06-22,23,5.217,5.231806841545918,0.002838190827279736
Natural Juice 1L,Supermarkets,2026-01-19,1,9.938,8.2732915249094,0.16750940582517615
Natural Juice 1L,Supermarkets,2026-01-26,2,7.17,7.491722516362148,0.044870643844093165
Natural Juice 1L,Supermarkets,2026-02-02,3,8.212,6.842251320462492,0.16679842663632583
Natural Juice 1L,Supermarkets,2026-02-09,4,9.601,7.477492226170776,0.2211756873064498
Natural Juice 1L,Supermarkets,2026-02-16,5,12.011,7.303667463931221,0.3919184527573706
Natural Juice 1L,Supermarkets,2026-02-23,6,5.709,7.446476435547383,0.3043398906196152
Natural Juice 1L,Supermarkets,2026-03-02,7,11.204,7.697920608959214,0.3129310416851827
Natural Juice 1L,Supermarkets,2026-03-09,8,5.196,11.194157411671194,1.1543797943939942
Natural Juice 1L,Supermarkets,2026-03-16,9,9.545,8.986145124934165,0.05854948926829074
Natural Juice 1L,Supermarkets,2026-03-23,10,13.609,8.760331033502817,0.3562840007713412
Natural Juice 1L,Supermarkets,2026-03-30,11,8.919,8.46381995903007,0.051034873973531784
Natural Juice 1L,Supermarkets,2026-04-06,12,7.268,9.52798921877643,0.31095063549483076
Natural Juice 1L,Supermarkets,2026-04-13,13,8.649,6.521258263057655,0.24601014417185155
Natural Juice 1L,Supermarkets,2026-04-20,14,8.166,6.973666795612772,0.14601190354974633
Natural Juice 1L,Supermarkets,2026-04-27,15,3.26,7.879646832462493,1.4170695805099673
Natural Juice 1L,Supermarkets,2026-05-04,16,12.598,8.822266443894847,0.2997089661934556
Natural Juice 1L,Supermarkets,2026-05-11,17,7.442,8.485953395134077,0.14027860724725566
Natural Juice 1L,Supermarkets,2026-05-18,18,8.187,6.4713940855264855,0.20955245077238474
Natural Juice 1L,Supermarkets,2026-05-25,19,10.762,8.092557517365021,0.2480433453479817
Natural Juice 1L,Supermarkets,2026-06-01,20,10.99,9.38257378136205,0.1462626222600501
Natural Juice 1L,Supermarkets,2026-06-08,21,6.869,8.711610333534422,0.2682501577426732
Natural Juice 1L,Supermarkets,2026-06-15,22,8.443,8.502377837082872,0.007032788947396887
Natural Juice 1L,Supermarkets,2026-06-22,23,6.546,10.094452182470283,0.5420794656997071
Whole Grain Crackers 200g,Supermarkets,2026-01-19,1,1.675,2.8963015057147232,0.729135227292372
Whole Grain Crackers 200g,Supermarkets,2026-01-26,2,4.554,3.256036412315444,0.2850161589118481
Whole Grain Crackers 200g,Supermarkets,2026-02-02,3,2.473,2.414590032534259,0.023619072974420143
Whole Grain Crackers 200g,Supermarkets,2026-02-09,4,2.348,3.3092402494391875,0.40938681833014806
Whole Grain Crackers 200g,Supermarkets,2026-02-16,5,2.241,2.9383480980440257,0.3111771968067941
Whole Grain Crackers 200g,Supermarkets,2026-02-23,6,2.825,3.3708453297448973,0.19321958575040604
Whole Grain Crackers 200g,Supermarkets,2026-03-02,7,2.601,2.816732241307118,0.08294203818036058
Whole Grain Crackers 200g,Supermarkets,2026-03-09,8,3.052,3.243413783327863,0.06271749126076764
Whole Grain Crackers 200g,Supermarkets,2026-03-16,9,3.177,3.069260396593732,0.033912371232693764
Whole Grain Crackers 200g,Supermarkets,2026-03-23,10,3.198,3.3589704542619296,0.05033472616070347
Whole Grain Crackers 200g,Supermarkets,2026-03-30,11,2.778,2.792574484694572,0.0052463947784636865
Whole Grain Crackers 200g,Supermarkets,2026-04-06,12,2.302,2.7033488412776374,0.17434788934736636
Whole Grain Crackers 200g,Supermarkets,2026-04-13,13,1.816,3.177611319003513,0.7497859686142693
Whole Grain Crackers 200g,Supermarkets,2026-04-20,14,2.751,3.2208944154709673,0.17080858432241638
Whole Grain Crackers 200g,Supermarkets,2026-04-27,15,2.003,2.3828468009566013,0.18963894206520276
Whole Grain Crackers 200g,Supermarkets,2026-05-04,16,2.065,2.9724824774569476,0.43945882685566473
Whole Grain Crackers 200g,Supermarkets,2026-05-11,17,4.026,3.042645135412349,0.24425108410026097
Whole Grain Crackers 200g,Supermarkets,2026-05-18,18,3.269,3.4399626844047626,0.05229815980567833
Whole Grain Crackers 200g,Supermarkets,2026-05-25,19,2.391,2.863554422617876,0.19763882167205185
Whole Grain Crackers 200g,Supermarkets,2026-06-01,20,1.939,3.2068174359110735,0.6538511789123638
Whole Grain Crackers 200g,Supermarkets,2026-06-08,21,3.024,2.843326511777562,0.05974652388308139
Whole Grain Crackers 200g,Supermarkets,2026-06-15,22,3.405,3.2860528616765996,0.034933080271189486
Whole Grain Crackers 200g,Supermarkets,2026-06-22,23,3.039,3.1062548608373173,0.02213058928506651
Cereal Bar 50g,Traditional,2026-01-19,1,1.666,2.333387033822495,0.4005924572764077
Cereal Bar 50g,Traditional,2026-01-26,2,0.878,3.092629980648291,2.5223576089388278
Cereal Bar 50g,Traditional,2026-02-02,3,1.584,2.0434862241954446,0.29007968699207354
Cereal Bar 50g,Traditional,2026-02-09,4,0.921,2.1981898887202647,1.3867425501848691
Cereal Bar 50g,Traditional,2026-02-16,5,1.074,2.9065435198504614,1.706278882542329
Cereal Bar 50g,Traditional,2026-02-23,6,1.492,1.998896659926764,0.339743069656008
Cereal Bar 50g,Traditional,2026-03-02,7,1.741,1.8418547583812117,0.05792921216611809
Cereal Bar 50g,Traditional,2026-03-09,8,1.581,2.579501813535349,0.6315634494214731
Cereal Bar 50g,Traditional,2026-03-16,9,1.257,1.6687793817603334,0.32758900696923904
Cereal Bar 50g,Traditional,2026-03-23,10,1.581,1.6238399527327765,0.02709674429650634
Cereal Bar 50g,Traditional,2026-03-30,11,4.965,1.9072674686821989,0.6158575088253376
Cereal Bar 50g,Traditional,2026-04-06,12,4.108,2.367265255603363,0.42374263495536435
Cereal Bar 50g,Traditional,2026-04-13,13,1.072,1.815956334424021,0.6939891179328553
Cereal Bar 50g,Traditional,2026-04-20,14,1.441,1.572088543120377,0.09097053651656974
Cereal Bar 50g,Traditional,2026-04-27,15,1.067,1.4360374177675184,0.3458644965018917
Cereal Bar 50g,Traditional,2026-05-04,16,1.125,1.618857694375063,0.4389846172222782
Cereal Bar 50g,Traditional,2026-05-11,17,1.729,1.5716265128585873,0.09101994629347179
Cereal Bar 50g,Traditional,2026-05-18,18,1.902,2.06824070949036,0.08740310698757107
Cereal Bar 50g,Traditional,2026-05-25,19,1.808,1.3271971599986037,0.26593077433705553
Cereal Bar 50g,Traditional,2026-06-01,20,4.012,2.0376905460459516,0.49210106030758927
Cereal Bar 50g,Traditional,2026-06-08,21,1.191,2.8984296300178154,1.4336101007706257
Cereal Bar 50g,Traditional,2026-06-15,22,1.07,2.4512211169987377,1.2908608570081659
Cereal Bar 50g,Traditional,2026-06-22,23,2.893,1.6662637194465195,0.42403604581869353
Energy Drink 350ml,Traditional,2026-01-19,1,1.513,2.372099075009421,0.5678116820947925
Energy Drink 350ml,Traditional,2026-01-26,2,3.073,1.765668362040937,0.42542519946601465
Energy Drink 350ml,Traditional,2026-02-02,3,2.224,3.6365481641779462,0.635138563029652
Energy Drink 350ml,Traditional,2026-02-09,4,2.643,2.8632796753793373,0.08334456124833049
Energy Drink 350ml,Traditional,2026-02-16,5,3.019,2.7149140178361706,0.10072407491349107
Energy Drink 350ml,Traditional,2026-02-23,6,3.455,2.034943463094854,0.4110149166150929
Energy Drink 350ml,Traditional,2026-03-02,7,3.477,2.497618983640022,0.2816741490825361
Energy Drink 350ml,Traditional,2026-03-09,8,3.053,2.2649997055280013,0.25810687666950494
Energy Drink 350ml,Traditional,2026-03-16,9,3.517,2.56844552866323,0.2697055647815666
Energy Drink 350ml,Traditional,2026-03-23,10,2.968,3.2018749116052625,0.07879882466484586
Energy Drink 350ml,Traditional,2026-03-30,11,4.146,3.4536461342747033,0.16699321411608697
Energy Drink 350ml,Traditional,2026-04-06,12,3.486,3.239919437261177,0.07059109659748226
Energy Drink 350ml,Traditional,2026-04-13,13,3.301,3.160792868050102,0.04247413873065686
Energy Drink 350ml,Traditional,2026-04-20,14,3.463,3.68266464212749,0.06343189203796988
Energy Drink 350ml,Traditional,2026-04-27,15,3.218,3.6121709759370444,0.12248942695371176
Energy Drink 350ml,Traditional,2026-05-04,16,3.311,3.0645116981660956,0.07444527388520217
Energy Drink 350ml,Traditional,2026-05-11,17,3.082,3.097473856260228,0.005020719098062338
Energy Drink 350ml,Traditional,2026-05-18,18,3.928,3.4805057576548224,0.11392419611638939
Energy Drink 350ml,Traditional,2026-05-25,19,3.201,4.272857742565591,0.33485090364435843
Energy Drink 350ml,Traditional,2026-06-01,20,3.273,2.38010405413096,0.2728065829114085
Energy Drink 350ml,Traditional,2026-06-08,21,2.208,2.226247522285226,0.00826427639729432
Energy Drink 350ml,Traditional,2026-06-15,22,3.875,2.8174527645002656,0.27291541561283467
Energy Drink 350ml,Traditional,2026-06-22,23,3.526,3.239930542562765,0.08113143999921574
Flavored Water 500ml,Traditional,2026-01-19,1,4.012,3.74794482934647,0.06581634363248491
Flavored Water 500ml,Traditional,2026-01-26,2,4.499,3.6192372720770285,0.19554628315691736
Flavored Water 500ml,Traditional,2026-02-02,3,1.791,4.577019812399104,1.5555666177549439
Flavored Water 500ml,Traditional,2026-02-09,4,0.904,3.1047396742854723,2.434446542351186
Flavored Water 500ml,Traditional,2026-02-16,5,3.392,3.443741247711563,0.015253905575342888
Flavored Water 500ml,Traditional,2026-02-23,6,3.607,3.5168438463027876,0.024994775075467875
Flavored Water 500ml,Traditional,2026-03-02,7,5.112,3.9988975141708574,0.2177430527834786
Flavored Water 500ml,Traditional,2026-03-09,8,4.224,4.094303725527621,0.030704610433801863
Flavored Water 500ml,Traditional,2026-03-16,9,5.985,3.960531721417445,0.3382570223195581
Flavored Water 500ml,Traditional,2026-03-23,10,2.277,3.855752754478691,0.6933477182602945
Flavored Water 500ml,Traditional,2026-03-30,11,3.777,4.231024138629053,0.12020760885068908
Flavored Water 500ml,Traditional,2026-04-06,12,3.715,4.1072503568632825,0.10558556039388498
Flavored Water 500ml,Traditional,2026-04-13,13,4.069,3.791048081390238,0.06830963839020936
Flavored Water 500ml,Traditional,2026-04-20,14,4.628,4.430504516519148,0.04267404569594896
