Product,Channel,Week,Horizon,Actual,Predicted,APE
Energy Drink 350ml,E-commerce,2026-05-25,19,0.955,1.8635402491308655,0.9513510462103304
Energy Drink 350ml,E-commerce,2026-06-01,20,1.893,1.185399085631056,0.37379868693552254
Energy Drink 350ml,E-commerce,2026-06-08,21,0.549,2.1009443183698866,2.8268566819123615
Energy Drink 350ml,E-commerce,2026-06-15,22,0.411,2.4709114606715703,5.011950025964891
Energy Drink 350ml,E-commerce,2026-06-22,23,2.73,3.369787235293643,0.23435429864236004
Flavored Water 500ml,E-commerce,2026-01-19,1,2.601,1.973381057719078,0.2412990935336109
Flavored Water 500ml,E-commerce,2026-01-26,2,0.232,1.2918939747067562,4.568508511667052
Flavored Water 500ml,E-commerce,2026-02-02,3,0.941,2.556788700315768,1.7170974498573521
Flavored Water 500ml,E-commerce,2026-02-09,4,3.348,1.5675105166850216,0.5318068946579984
Flavored Water 500ml,E-commerce,2026-02-16,5,2.332,2.0473181779124707,0.1220762530392492
Flavored Water 500ml,E-commerce,2026-02-23,6,4.598,2.1423721681199566,0.534064339251858
Flavored Water 500ml,E-commerce,2026-03-02,7,0.228,1.6590668675675693,6.2766090682788125
Flavored Water 500ml,E-commerce,2026-03-09,8,0.307,2.13830117445508,5.965150405391141
Flavored Water 500ml,E-commerce,2026-03-16,9,1.731,2.5822492159306893,0.49176731134066387
Flavored Water 500ml,E-commerce,2026-03-23,10,0.387,2.3241767152414883,5.005624587187308
Flavored Water 500ml,E-commerce,2026-03-30,11,0.805,2.1132213718936224,1.62511971663804
Flavored Water 500ml,E-commerce,2026-04-06,12,2.56,2.431662901106377,0.05013167925532157
Flavored Water 500ml,E-commerce,2026-04-13,13,1.312,2.6208163830352733,0.9975734626793241
Flavored Water 500ml,E-commerce,2026-04-20,14,0.927,3.554101385481299,2.8339820771103548
Flavored Water 500ml,E-commerce,2026-04-27,15,4.335,2.377434234042864,0.4515722643499737
Flavored Water 500ml,E-commerce,2026-05-04,16,2.001,3.1710066857430923,0.5847109873778573
Flavored Water 500ml,E-commerce,2026-05-11,17,2.286,3.2236663048244583,0.4101777361436825
Flavored Water 500ml,E-commerce,2026-05-18,18,3.193,2.8449236199896966,0.1090123332321652
Flavored Water 500ml,E-commerce,2026-05-25,19,2.505,3.7484009764632105,0.49636765527473475
Flavored Water 500ml,E-commerce,2026-06-01,20,1.865,2.105035498103763,0.12870536091354592
Flavored Water 500ml,E-commerce,2026-06-08,21,3.303,2.9010674158509517,0.1216871281105202
Flavored Water 500ml,E-commerce,2026-06-15,22,3.527,2.3418111327969657,0.3360331350164543
Flavored Water 500ml,E-commerce,2026-06-22,23,4.081,1.2902235918072469,0.683846216170731
Natural Juice 1L,E-commerce,2026-01-19,1,1.805,2.23400515296273,0.237675985020903
Natural Juice 1L,E-commerce,2026-01-26,2,2.401,2.3633430461844576,0.015683862480442415
Natural Juice 1L,E-commerce,2026-02-02,3,3.163,1.7298659821062274,0.4530932715440318
Natural Juice 1L,E-commerce,2026-02-09,4,1.164,1.629549394950062,0.39995652487118727
Natural Juice 1L,E-commerce,2026-02-16,5,2.942,1.8823936856760648,0.36016530058597396
Natural Juice 1L,E-commerce,2026-02-23,6,2.858,2.419294577527588,0.15350084761106098
Natural Juice 1L,E-commerce,2026-03-02,7,2.48,2.261170712780967,0.08823761581412619
Natural Juice 1L,E-commerce,2026-03-09,8,2.714,1.5997887349756605,0.4105421020723432
Natural Juice 1L,E-commerce,2026-03-16,9,1.755,2.2516214802887426,0.2829752024437281
Natural Juice 1L,E-commerce,2026-03-23,10,1.699,2.4690191376669026,0.45321903335309155
Natural Juice 1L,E-commerce,2026-03-30,11,2.456,2.5950351657902835,0.05661040952373108
Natural Juice 1L,E-commerce,2026-04-06,12,1.87,2.8556988287028577,0.5271116731031323
Natural Juice 1L,E-commerce,2026-04-13,13,7.077,2.8799484036406673,0.5930551923639018
Natural Juice 1L,E-commerce,2026-04-20,14,5.22,3.442018195301896,0.34060954112990494
Natural Juice 1L,E-commerce,2026-04-27,15,2.306,3.4276964302703528,0.48642516490474963
Natural Juice 1L,E-commerce,2026-05-04,16,2.402,2.3398561107320033,0.025871727422146898
Natural Juice 1L,E-commerce,2026-05-11,17,1.581,3.6969933727778304,1.3383892300935043
Natural Juice 1L,E-commerce,2026-05-18,18,1.443,2.721944352031998,0.8863093222674967
Natural Juice 1L,E-commerce,2026-05-25,19,2.743,3.5491303209163427,0.29388637291882713
Natural Juice 1L,E-commerce,2026-06-01,20,3.349,1.9345435221212783,0.4223518894830462
Natural Juice 1L,E-commerce,2026-06-08,21,2.416,1.9339168829074114,0.1995377140283893
Natural Juice 1L,E-commerce,2026-06-15,22,3.979,2.388862172304291,0.3996325276943225
Natural Juice 1L,E-commerce,2026-06-22,23,1.245,1.8371628185624698,0.4756327859939515
Whole Grain Crackers 200g,E-commerce,2026-01-19,1,0.863,0.5995063200672469,0.3053229199684277
Whole Grain Crackers 200g,E-commerce,2026-01-26,2,0.945,0.9832791343421361,0.040507020467868936
Whole Grain Crackers 200g,E-commerce,2026-02-02,3,1.189,1.0324239640519066,0.13168716227762273
Whole Grain Crackers 200g,E-commerce,2026-02-09,4,1.301,0.7977392228665152,0.3868261161671674
Whole Grain Crackers 200g,E-commerce,2026-02-16,5,0.827,1.0119409328581357,0.22362869753099848
Whole Grain Crackers 200g,E-commerce,2026-02-23,6,0.775,1.0862661096510817,0.4016336898723635
Whole Grain Crackers 200g,E-commerce,2026-03-02,7,0.859,1.072113087159168,0.2480943971585192
Whole Grain Crackers 200g,E-commerce,2026-03-09,8,0.968,1.0133393502532138,0.04683817174918779
Whole Grain Crackers 200g,E-commerce,2026-03-16,9,0.683,1.0228342510423256,0.49756112890530824
Whole Grain Crackers 200g,E-commerce,2026-03-23,10,1.308,1.072685338874873,0.17990417517211552
Whole Grain Crackers 200g,E-commerce,2026-03-30,11,0.721,1.0345571391621404,0.4348920099336206
Whole Grain Crackers 200g,E-commerce,2026-04-06,12,0.751,1.1455354634487238,0.5253468221687401
Whole Grain Crackers 200g,E-commerce,2026-04-13,13,0.856,1.0485036763226623,0.22488747233955877
Whole Grain Crackers 200g,E-commerce,2026-04-20,14,0.873,0.7643394999840333,0.12446792670786566
Whole Grain Crackers 200g,E-commerce,2026-04-27,15,1.062,0.8631194748751647,0.18726979766933646
Whole Grain Crackers 200g,E-commerce,2026-05-04,16,0.777,0.7796097174192316,0.0033587096772606817
Whole Grain Crackers 200g,E-commerce,2026-05-11,17,1.045,0.896460735647533,0.14214283670092526
Whole Grain Crackers 200g,E-commerce,2026-05-18,18,1.193,0.9732321137517657,0.18421448973028867
Whole Grain Crackers 200g,E-commerce,2026-05-25,19,1.105,0.8910077129921947,0.19365817828760656
Whole Grain Crackers 200g,E-commerce,2026-06-01,20,1.242,0.9535601227010833,0.23223822648866083
Whole Grain Crackers 200g,E-commerce,2026-06-08,21,0.705,1.1688437342937816,0.6579343748847968
Whole Grain Crackers 200g,E-commerce,2026-06-15,22,1.04,1.072609254326999,0.031355052237498945
Whole Grain Crackers 200g,E-commerce,2026-06-22,23,1.08,1.1551573528802601,0.06959014155579633
Cereal Bar 50g,Supermarkets,2026-01-19,1,3.655,3.228476647847723,0.11669585558201824
Cereal Bar 50g,Supermarkets,2026-01-26,2,1.658,2.015720445034474,0.2157541888024573
Cereal Bar 50g,Supermarkets,2026-02-02,3,3.173,3.0788174803241226,0.029682483351994148
Cereal Bar 50g,Supermarkets,2026-02-09,4,3.372,2.7473900971501792,0.18523425351418168
Cereal Bar 50g,Supermarkets,2026-02-16,5,2.996,2.56759905260936,0.14299097042411216
Cereal Bar 50g,Supermarkets,2026-02-23,6,3.891,2.033552246964704,0.4773702783436895
Cereal Bar 50g,Supermarkets,2026-03-02,7,2.674,3.135691702025723,0.1726595744299637
Cereal Bar 50g,Supermarkets,2026-03-09,8,2.43,2.2816060615946934,0.06106746436432378
Cereal Bar 50g,Supermarkets,2026-03-16,9,4.057,2.377348885654885,0.41401309202492365
Cereal Bar 50g,Supermarkets,2026-03-23,10,2.773,2.5460425490095218,0.08184545654182415
Cereal Bar 50g,Supermarkets,2026-03-30,11,2.904,2.496322376965539,0.1403848564168254
Cereal Bar 50g,Supermarkets,2026-04-06,12,1.521,1.8332720397387152,0.20530706097219942
Cereal Bar 50g,Supermarkets,2026-04-13,13,2.936,2.42866155786956,0.17279919691091283
Cereal Bar 50g,Supermarkets,2026-04-20,14,2.185,2.658952893364178,0.21691207934287318
Cereal Bar 50g,Supermarkets,2026-04-27,15,2.426,2.222099353156647,0.08404808196345963
Cereal Bar 50g,Supermarkets,2026-05-04,16,1.765,2.8950076416709245,0.6402309584537816
Cereal Bar 50g,Supermarkets,2026-05-11,17,4.292,2.4236054911859006,0.4353202490247202
Cereal Bar 50g,Supermarkets,2026-05-18,18,2.244,2.504397768774582,0.11604178644143581
Cereal Bar 50g,Supermarkets,2026-05-25,19,2.802,2.307818716591419,0.1763673388324701
Cereal Bar 50g,Supermarkets,2026-06-01,20,1.884,2.762164675410026,0.46611713132166993
Cereal Bar 50g,Supermarkets,2026-06-08,21,3.15,2.5961674140349116,0.1758198685603455
Cereal Bar 50g,Supermarkets,2026-06-15,22,2.255,2.960609788220743,0.31290899699367775
Cereal Bar 50g,Supermarkets,2026-06-22,23,2.092,2.2280000158148576,0.06500956778912884
Energy Drink 350ml,Supermarkets,2026-01-19,1,4.247,4.626563083306752,0.08937204692883255
Energy Drink 350ml,Supermarkets,2026-01-26,2,4.573,5.321885561602662,0.163762423267584
Energy Drink 350ml,Supermarkets,2026-02-02,3,5.445,5.772706023973315,0.06018476106029659
Energy Drink 350ml,Supermarkets,2026-02-09,4,3.163,5.1199483146690525,0.6187000678688122
Energy Drink 350ml,Supermarkets,2026-02-16,5,4.642,5.536569033464336,0.19271198480489785
Energy Drink 350ml,Supermarkets,2026-02-23,6,6.096,5.498931303924552,0.09794433990738978
Energy Drink 350ml,Supermarkets,2026-03-02,7,5.575,4.374706419482591,0.21529929695379543
Energy Drink 350ml,Supermarkets,2026-03-09,8,5.172,6.463456835949054,0.24970163108063692
Energy Drink 350ml,Supermarkets,2026-03-16,9,6.254,4.349424122093627,0.3045372366335742
Energy Drink 350ml,Supermarkets,2026-03-23,10,6.289,5.4523417498693,0.13303518049462554
Energy Drink 350ml,Supermarkets,2026-03-30,11,6.569,6.023114564275477,0.08310023378360835
Energy Drink 350ml,Supermarkets,2026-04-06,12,6.047,5.084392597181101,0.15918759762177914
Energy Drink 350ml,Supermarkets,2026-04-13,13,7.648,4.859127047039875,0.36465389029290335
Energy Drink 350ml,Supermarkets,2026-04-20,14,4.944,4.876669054571216,0.013618718735595522
Energy Drink 350ml,Supermarkets,2026-04-27,15,3.988,5.211561659898064,0.30681084751706716
Energy Drink 350ml,Supermarkets,2026-05-04,16,6.413,4.778137432111147,0.2549294507857248
Energy Drink 350ml,Supermarkets,2026-05-11,17,2.684,5.38700414494133,1.007080530902135
Energy Drink 350ml,Supermarkets,2026-05-18,18,4.98,5.2899853597211814,0.062246056168911844
Energy Drink 350ml,Supermarkets,2026-05-25,19,7.509,5.110459232339975,0.3194221291330437
Energy Drink 350ml,Supermarkets,2026-06-01,20,3.691,5.400723361536951,0.46321413208803874
Energy Drink 350ml,Supermarkets,2026-06-08,21,5.12,5.001674272751227,0.023110493603275932
Energy Drink 350ml,Supermarkets,2026-06-15,22,5.425,5.316185402144342,0.020057990388139733
Energy Drink 350ml,Supermarkets,2026-06-22,23,4.892,5.437828670971704,0.11157577084458366
Flavored Water 500ml,Supermarkets,2026-01-19,1,6.57,5.868309072976434,0.1068022719974987
Flavored Water 500ml,Supermarkets,2026-01-26,2,2.779,5.557408862799376,0.9997872842027261
Flavored Water 500ml,Supermarkets,2026-02-02,3,3.466,5.88239978157533,0.6971724701602221
Flavored Water 500ml,Supermarkets,2026-02-09,4,6.134,4.186415933689223,0.31750636881492944
Flavored Water 500ml,Supermarkets,2026-02-16,5,6.362,6.494349019992631,0.020803052498055825
Flavored Water 500ml,Supermarkets,2026-02-23,6,4.276,4.034675298292456,0.05643702097931342
Flavored Water 500ml,Supermarkets,2026-03-02,7,1.965,7.811905467227359,2.9755244108027274
Flavored Water 500ml,Supermarkets,2026-03-09,8,6.05,6.768150333566605,0.11870253447381902
Flavored Water 500ml,Supermarkets,2026-03-16,9,9.049,6.40280622101597,0.2924294152927428
Flavored Water 500ml,Supermarkets,2026-03-23,10,6.825,6.796248584273407,0.004212661644922101
Flavored Water 500ml,Supermarkets,2026-03-30,11,5.932,5.935701900195674,0.0006240560006193454
Flavored Water 500ml,Supermarkets,2026-04-06,12,4.491,5.231756376587241,0.16494241295641096
Flavored Water 500ml,Supermarkets,2026-04-13,13,5.906,4.93190990609386,0.16493228816561803
Flavored Water 500ml,Supermarkets,2026-04-20,14,7.643,5.41378704843772,0.29166727090962713
Flavored Water 500ml,Supermarkets,2026-04-27,15,4.676,5.538567385979932,0.18446693455516078
Flavored Water 500ml,Supermarkets,2026-05-04,16,9.381,5.574578874744528,0.4057585678771423
Flavored Water 500ml,Supermarkets,2026-05-11,17,8.831,6.66501755419536,0.24527034829630168
Flavored Water 500ml,Supermarkets,2026-05-18,18,5.823,5.053340401354296,0.13217578544490888
Flavored Water 500ml,Supermarkets,2026-05-25,19,5.213,4.839155175694742,0.07171395056690157
Flavored Water 500ml,Supermarkets,2026-06-01,20,5.748,4.082694450208715,0.2897191283561735
Flavored Water 500ml,Supermarkets,2026-06-08,21,4.353,7.54610412742924,0.7335410354765083
Flavored Water 500ml,Supermarkets,2026-06-15,22,5.189,7.441026713104565,0.43400013742620247
Flavored Water 500ml,Supermarkets,2026-06-22,23,5.217,5.22516236888656,0.0015645713794441188
Natural Juice 1L,Supermarkets,2026-01-19,1,9.938,7.6935828174318095,0.22584193827411864
Natural Juice 1L,Supermarkets,2026-01-26,2,7.17,8.246993656003724,0.15020832022367142
Natural Juice 1L,Supermarkets,2026-02-02,3,8.212,7.345596069557792,0.10550461890431172
Natural Juice 1L,Supermarkets,2026-02-09,4,9.601,7.142190007114322,0.25609936390851773
Natural Juice 1L,Supermarkets,2026-02-16,5,12.011,7.251854712774394,0.3962322277267176
Natural Juice 1L,Supermarkets,2026-02-23,6,5.709,7.173688719387251,0.25655784189652336
Natural Juice 1L,Supermarkets,2026-03-02,7,11.204,6.326246801337518,0.43535819338294196
Natural Juice 1L,Supermarkets,2026-03-09,8,5.196,7.2529321412052825,0.3958683874529028
Natural Juice 1L,Supermarkets,2026-03-16,9,9.545,6.272943205755036,0.34280322621738757
Natural Juice 1L,Supermarkets,2026-03-23,10,13.609,5.035493229519678,0.6299880057667956
Natural Juice 1L,Supermarkets,2026-03-30,11,8.919,5.464160660627606,0.38735725298490803
Natural Juice 1L,Supermarkets,2026-04-06,12,7.268,6.829810943420517,0.060290183899213375
Natural Juice 1L,Supermarkets,2026-04-13,13,8.649,4.221306997075144,0.5119312062579322
Natural Juice 1L,Supermarkets,2026-04-20,14,8.166,5.59498155715029,0.3148442864131411
Natural Juice 1L,Supermarkets,2026-04-27,15,3.26,6.794399361315407,1.0841715832255852
Natural Juice 1L,Supermarkets,2026-05-04,16,12.598,4.849158652668296,0.6150850410645899
Natural Juice 1L,Supermarkets,2026-05-11,17,7.442,5.602543740377202,0.24717230040618088
Natural Juice 1L,Supermarkets,2026-05-18,18,8.187,4.38881601647065,0.46392866538773053
Natural Juice 1L,Supermarkets,2026-05-25,19,10.762,6.681341698872546,0.37917285830955716
Natural Juice 1L,Supermarkets,2026-06-01,20,10.99,5.9412541272419945,0.4593945289133763
Natural Juice 1L,Supermarkets,2026-06-08,21,6.869,5.983282711808838,0.12894413862151144
Natural Juice 1L,Supermarkets,2026-06-15,22,8.443,5.928757448647647,0.2977901872974479
Natural Juice 1L,Supermarkets,2026-06-22,23,6.546,5.6640564822574255,0.13473014325428884
Whole Grain Crackers 200g,Supermarkets,2026-01-19,1,1.675,3.5782676681945897,1.1362792048922923
Whole Grain Crackers 200g,Supermarkets,2026-01-26,2,4.554,2.7566178664567804,0.3946820670933728
Whole Grain Crackers 200g,Supermarkets,2026-02-02,3,2.473,2.203633375140294,0.10892301854415931
Whole Grain Crackers 200g,Supermarkets,2026-02-09,4,2.348,3.0791923931506804,0.31141072962124383
Whole Grain Crackers 200g,Supermarkets,2026-02-16,5,2.241,3.143715927650065,0.4028183523650446
Whole Grain Crackers 200g,Supermarkets,2026-02-23,6,2.825,2.78961252527736,0.012526539724828447
Whole Grain Crackers 200g,Supermarkets,2026-03-02,7,2.601,2.8018009290452235,0.07720143369674107
Whole Grain Crackers 200g,Supermarkets,2026-03-09,8,3.052,3.054026938253058,0.0006641344210543169
Whole Grain Crackers 200g,Supermarkets,2026-03-16,9,3.177,2.9761535125146232,0.06321891327836852
Whole Grain Crackers 200g,Supermarkets,2026-03-23,10,3.198,3.711261296478447,0.16049446418963323
Whole Grain Crackers 200g,Supermarkets,2026-03-30,11,2.778,2.8687710794250485,0.032674974595049845
Whole Grain Crackers 200g,Supermarkets,2026-04-06,12,2.302,2.622157137189984,0.13907781806689132
Whole Grain Crackers 200g,Supermarkets,2026-04-13,13,1.816,2.7834019320459276,0.532710315003264
Whole Grain Crackers 200g,Supermarkets,2026-04-20,14,2.751,2.597880306120917,0.05565964881100795
Whole Grain Crackers 200g,Supermarkets,2026-04-27,15,2.003,3.0872114960999903,0.5412938073389866
Whole Grain Crackers 200g,Supermarkets,2026-05-04,16,2.065,2.837068318536171,0.37388296297151147
Whole Grain Crackers 200g,Supermarkets,2026-05-11,17,4.026,3.1685833744959067,0.21296985233584034
Whole Grain Crackers 200g,Supermarkets,2026-05-18,18,3.269,2.8726760476278317,0.12123706098873308
Whole Grain Crackers 200g,Supermarkets,2026-05-25,19,2.391,3.393561829399797,0.41930649493927097
Whole Grain Crackers 200g,Supermarkets,2026-06-01,20,1.939,2.670627228389946,0.3773219331562383
Whole Grain Crackers 200g,Supermarkets,2026-06-08,21,3.024,3.3756844842011033,0.11629777916703152
Whole Grain Crackers 200g,Supermarkets,2026-06-15,22,3.405,3.4815908806693217,0.02249365071052037
Whole Grain Crackers 200g,Supermarkets,2026-06-22,23,3.039,2.802952042156755,0.07767290485134758
Cereal Bar 50g,Traditional,2026-01-19,1,1.666,2.4185910541776092,0.4517353266372205
Cereal Bar 50g,Traditional,2026-01-26,2,0.878,2.628214029276596,1.9934100561236856
Cereal Bar 50g,Traditional,2026-02-02,3,1.584,1.8716509589801906,0.18159782763900917
Cereal Bar 50g,Traditional,2026-02-09,4,0.921,2.7274475402925065,1.9613979807736226
Cereal Bar 50g,Traditional,2026-02-16,5,1.074,3.5041296718700843,2.2626905697114377
Cereal Bar 50g,Traditional,2026-02-23,6,1.492,2.2190807581691714,0.487319543008828
Cereal Bar 50g,Traditional,2026-03-02,7,1.741,1.4635465101701042,0.1593644398793199
Cereal Bar 50g,Traditional,2026-03-09,8,1.581,2.4025724480031725,0.5196536673011845
Cereal Bar 50g,Traditional,2026-03-16,9,1.257,1.2987744967535493,0.033233489859625605
Cereal Bar 50g,Traditional,2026-03-23,10,1.581,1.4517621811076644,0.0817443509755443
Cereal Bar 50g,Traditional,2026-03-30,11,4.965,1.8348602609429718,0.6304410350568032
Cereal Bar 50g,Traditional,2026-04-06,12,4.108,3.1463898132697277,0.23408232393628822
Cereal Bar 50g,Traditional,2026-04-13,13,1.072,1.8866356145114713,0.7599212821935366
Cereal Bar 50g,Traditional,2026-04-20,14,1.441,1.1771899861953363,0.18307426357020384
Cereal Bar 50g,Traditional,2026-04-27,15,1.067,1.6987249280980028,0.5920571022474254
Cereal Bar 50g,Traditional,2026-05-04,16,1.125,1.4041108434760674,0.24809852753428213
Cereal Bar 50g,Traditional,2026-05-11,17,1.729,1.120634150484915,0.3518599476663302
Cereal Bar 50g,Traditional,2026-05-18,18,1.902,1.6637552726031681,0.1252601090414468
Cereal Bar 50g,Traditional,2026-05-25,19,1.808,1.388890737111474,0.23180822062418474
Cereal Bar 50g,Traditional,2026-06-01,20,4.012,1.4382214920108285,0.6415200667969021
Cereal Bar 50g,Traditional,2026-06-08,21,1.191,2.235289499414183,0.876817379860775
Cereal Bar 50g,Traditional,2026-06-15,22,1.07,2.816746471488386,1.6324733378396128
Cereal Bar 50g,Traditional,2026-06-22,23,2.893,1.4487151904149693,0.4992342929778882
Energy Drink 350ml,Traditional,2026-01-19,1,1.513,3.110179551581292,1.0556375093068684
Energy Drink 350ml,Traditional,2026-01-26,2,3.073,2.0214986691022414,0.3421742046527037
Energy Drink 350ml,Traditional,2026-02-02,3,2.224,3.463180587034125,0.5571855157527538
Energy Drink 350ml,Traditional,2026-02-09,4,2.643,2.7517676457420084,0.04115310092395331
Energy Drink 350ml,Traditional,2026-02-16,5,3.019,2.7867357653743943,0.07693416185015099
Energy Drink 350ml,Traditional,2026-02-23,6,3.455,2.820573739930982,0.18362554560608343
Energy Drink 350ml,Traditional,2026-03-02,7,3.477,3.3097807687771152,0.04809296267554922
Energy Drink 350ml,Traditional,2026-03-09,8,3.053,3.1083167981761597,0.018118833336442763
Energy Drink 350ml,Traditional,2026-03-16,9,3.517,3.483514231931633,0.009521116880400027
Energy Drink 350ml,Traditional,2026-03-23,10,2.968,3.510226978616659,0.18269103053121938
Energy Drink 350ml,Traditional,2026-03-30,11,4.146,3.271117845324778,0.21101836822846645
Energy Drink 350ml,Traditional,2026-04-06,12,3.486,4.346163617839216,0.2467480257714331
Energy Drink 350ml,Traditional,2026-04-13,13,3.301,3.0293634151718716,0.0822891804992816
Energy Drink 350ml,Traditional,2026-04-20,14,3.463,3.196965664967111,0.07682192752898899
Energy Drink 350ml,Traditional,2026-04-27,15,3.218,3.025139969682466,0.059931643976859496
Energy Drink 350ml,Traditional,2026-05-04,16,3.311,3.02872955362261,0.0852523244872817
Energy Drink 350ml,Traditional,2026-05-11,17,3.082,3.019364335896697,0.02032305778822284
Energy Drink 350ml,Traditional,2026-05-18,18,3.928,3.1282476491414006,0.20360294064628293
Energy Drink 350ml,Traditional,2026-05-25,19,3.201,3.1311129379087244,0.021832884127233897
Energy Drink 350ml,Traditional,2026-06-01,20,3.273,2.260079145324706,0.309477804667062
Energy Drink 350ml,Traditional,2026-06-08,21,2.208,2.628115050774562,0.19026949763340664
Energy Drink 350ml,Traditional,2026-06-15,22,3.875,3.1309666764769966,0.1920085996188396
Energy Drink 350ml,Traditional,2026-06-22,23,3.526,2.748433584725098,0.22052365719651215
Flavored Water 500ml,Traditional,2026-01-19,1,4.012,3.9961985185194324,0.003938554706023716
Flavored Water 500ml,Traditional,2026-01-26,2,4.499,3.5303596126297414,0.2153012641409776
Flavored Water 500ml,Traditional,2026-02-02,3,1.791,4.05694081679338,1.2651819189242768
Flavored Water 500ml,Traditional,2026-02-09,4,0.904,3.8723651688249885,3.2835897885232175
Flavored Water 500ml,Traditional,2026-02-16,5,3.392,4.190107185156043,0.23529103335968246
Flavored Water 500ml,Traditional,2026-02-23,6,3.607,4.3188102556238785,0.197341351711638
Flavored Water 500ml,Traditional,2026-03-02,7,5.112,4.3368626869213625,0.1516309297884659
Flavored Water 500ml,Traditional,2026-03-09,8,4.224,5.133952498959584,0.21542436054914382
Flavored Water 500ml,Traditional,2026-03-16,9,5.985,5.050844783277861,0.15608274297780106
Flavored Water 500ml,Traditional,2026-03-23,10,2.277,5.341420582056869,1.3458149240478123
Flavored Water 500ml,Traditional,2026-03-30,11,3.777,4.676146380496829,0.23805834802669545
Flavored Water 500ml,Traditional,2026-04-06,12,3.715,5.168356915093608,0.3912131669161799
Flavored Water 500ml,Traditional,2026-04-13,13,4.069,4.446106891062699,0.09267802680331745
Flavored Water 500ml,Traditional,2026-04-20,14,4.628,5.017121153894531,0.08407976531861087
